"Date","Sale_In_Local_Currency","Item","Country","Year","Month","Day"
"2020-12-19 04:09:21",15.7,"Charger","Canada",2020,12,19
"2020-12-19 04:11:02",2,"Charger","US",2020,12,19
"2020-12-19 04:20:44",13.6,"Keyboard","Canada",2020,12,19
"2020-12-19 04:22:29",19.9,"Mouse","UK",2020,12,19
"2020-12-19 04:28:07",13.2,"UsbCable","France",2020,12,19
"2020-12-19 04:44:05",11.6,"Mouse","US",2020,12,19
"2020-12-19 04:49:38",4.7,"Charger","UK",2020,12,19
"2020-12-19 04:49:51",20,"UsbCable","UK",2020,12,19
"2020-12-19 04:58:57",13.3,"UsbCable","US",2020,12,19
"2020-12-19 05:03:28",16.8,"Charger","Canada",2020,12,19
"2020-12-19 05:06:20",19.9,"UsbCable","France",2020,12,19
"2020-12-19 05:07:06",7.4,"Charger","Canada",2020,12,19
"2020-12-19 05:15:08",8.3,"Mouse","US",2020,12,19
"2020-12-19 05:32:24",11,"Charger","UK",2020,12,19
"2020-12-19 05:35:09",20,"Mouse","UK",2020,12,19
"2020-12-19 05:35:25",13.7,"Keyboard","US",2020,12,19
"2020-12-19 05:36:55",6.3,"Charger","US",2020,12,19
"2020-12-19 05:43:17",6,"UsbCable","UK",2020,12,19
"2020-12-19 05:54:18",5.5,"Charger","Canada",2020,12,19
"2020-12-19 05:57:00",4.2,"Keyboard","Canada",2020,12,19
"2020-12-19 06:06:49",19.7,"UsbCable","UK",2020,12,19
"2020-12-19 06:08:56",4.6,"UsbCable","France",2020,12,19
"2020-12-19 06:10:30",17.4,"Keyboard","Canada",2020,12,19
"2020-12-19 06:15:47",5.7,"UsbCable","UK",2020,12,19
"2020-12-19 06:24:17",5.2,"Charger","UK",2020,12,19
"2020-12-19 06:26:59",10,"Mouse","UK",2020,12,19
"2020-12-19 06:30:18",11.8,"UsbCable","France",2020,12,19
"2020-12-19 06:36:19",7.4,"UsbCable","Canada",2020,12,19
"2020-12-19 06:44:25",8.4,"Mouse","France",2020,12,19
"2020-12-19 06:44:31",7.7,"Charger","Canada",2020,12,19
"2020-12-19 06:46:21",3,"Charger","France",2020,12,19
"2020-12-19 06:47:11",5.5,"Mouse","France",2020,12,19
"2020-12-19 07:14:25",8,"UsbCable","France",2020,12,19
"2020-12-19 07:14:31",14.3,"UsbCable","UK",2020,12,19
"2020-12-19 07:18:31",4.3,"Mouse","Canada",2020,12,19
"2020-12-19 07:28:57",11.8,"UsbCable","France",2020,12,19
"2020-12-19 07:35:51",10.6,"Keyboard","UK",2020,12,19
"2020-12-19 07:38:21",7.6,"Keyboard","Canada",2020,12,19
"2020-12-19 07:41:41",5.9,"Keyboard","US",2020,12,19
"2020-12-19 07:45:07",18.2,"Keyboard","Canada",2020,12,19
