"Date","Sale_In_Local_Currency","Item","Country","Year","Month","Day"
"2021-05-20 04:00:53",6,"Keyboard","France",2021,5,20
"2021-05-20 04:08:48",18,"UsbCable","US",2021,5,20
"2021-05-20 04:16:00",8.8,"UsbCable","US",2021,5,20
"2021-05-20 04:25:24",10.3,"Keyboard","US",2021,5,20
"2021-05-20 04:32:14",13.9,"Charger","Canada",2021,5,20
"2021-05-20 04:38:20",5.8,"Keyboard","France",2021,5,20
"2021-05-20 04:38:31",5.6,"Keyboard","Canada",2021,5,20
"2021-05-20 04:39:06",5.7,"Mouse","France",2021,5,20
"2021-05-20 04:54:22",18.5,"Charger","France",2021,5,20
"2021-05-20 04:54:28",17.6,"UsbCable","Canada",2021,5,20
"2021-05-20 05:00:23",13.4,"Keyboard","Canada",2021,5,20
"2021-05-20 05:07:37",8.6,"UsbCable","UK",2021,5,20
"2021-05-20 05:11:45",8.3,"UsbCable","US",2021,5,20
"2021-05-20 05:14:52",4.2,"Charger","UK",2021,5,20
"2021-05-20 05:27:17",14.9,"UsbCable","Canada",2021,5,20
"2021-05-20 05:38:43",6.6,"Keyboard","Canada",2021,5,20
"2021-05-20 05:54:17",9.9,"UsbCable","UK",2021,5,20
"2021-05-20 05:55:14",8,"Charger","UK",2021,5,20
"2021-05-20 05:57:26",6.7,"Charger","UK",2021,5,20
"2021-05-20 06:11:40",6.6,"Mouse","US",2021,5,20
"2021-05-20 06:11:49",10.5,"UsbCable","Canada",2021,5,20
"2021-05-20 06:34:10",18.9,"Keyboard","UK",2021,5,20
"2021-05-20 06:40:06",10.5,"Keyboard","France",2021,5,20
"2021-05-20 06:52:44",6.9,"UsbCable","US",2021,5,20
"2021-05-20 07:16:17",17.7,"Mouse","France",2021,5,20
"2021-05-20 07:33:17",19,"Keyboard","Canada",2021,5,20
"2021-05-20 07:47:35",15.6,"UsbCable","UK",2021,5,20
"2021-05-20 07:59:10",9.7,"UsbCable","US",2021,5,20
"2021-05-20 08:06:39",19.8,"Mouse","US",2021,5,20
"2021-05-20 08:06:40",8.8,"UsbCable","UK",2021,5,20
"2021-05-20 08:36:03",12.8,"UsbCable","US",2021,5,20
"2021-05-20 08:37:22",13.7,"Charger","UK",2021,5,20
"2021-05-20 09:08:21",9.9,"Keyboard","US",2021,5,20
"2021-05-20 09:11:33",10.3,"Charger","US",2021,5,20
"2021-05-20 09:16:39",15.6,"Charger","France",2021,5,20
"2021-05-20 09:17:54",5.7,"Charger","Canada",2021,5,20
"2021-05-20 09:22:01",2.2,"Mouse","UK",2021,5,20
"2021-05-20 09:34:19",6.9,"Keyboard","US",2021,5,20
"2021-05-20 09:41:53",7.3,"Keyboard","Canada",2021,5,20
"2021-05-20 10:00:22",5.8,"Keyboard","France",2021,5,20
"2021-05-20 10:13:04",15.9,"Mouse","France",2021,5,20
"2021-05-20 10:37:17",16.6,"Mouse","UK",2021,5,20
"2021-05-20 10:42:39",19.7,"Keyboard","UK",2021,5,20
"2021-05-20 10:51:26",8.6,"Keyboard","Canada",2021,5,20
"2021-05-20 10:53:04",12.8,"Mouse","US",2021,5,20
"2021-05-20 10:58:05",3.8,"UsbCable","US",2021,5,20
"2021-05-20 11:01:12",10.3,"UsbCable","Canada",2021,5,20
"2021-05-20 11:02:27",18.6,"UsbCable","US",2021,5,20
"2021-05-20 11:08:43",8.4,"Keyboard","France",2021,5,20
"2021-05-20 11:12:14",6.5,"Keyboard","Canada",2021,5,20
"2021-05-20 11:13:44",13.7,"Keyboard","Canada",2021,5,20
"2021-05-20 11:18:09",12.4,"UsbCable","UK",2021,5,20
"2021-05-20 11:21:15",18.5,"Mouse","France",2021,5,20
"2021-05-20 11:23:35",15.5,"Mouse","France",2021,5,20
"2021-05-20 11:23:36",12.4,"UsbCable","France",2021,5,20
"2021-05-20 11:31:25",15.2,"Keyboard","US",2021,5,20
"2021-05-20 11:33:25",16.7,"Keyboard","US",2021,5,20
"2021-05-20 11:39:00",7.5,"Keyboard","France",2021,5,20
"2021-05-20 11:44:23",14.1,"UsbCable","US",2021,5,20
"2021-05-20 11:44:49",12.4,"UsbCable","Canada",2021,5,20
"2021-05-20 11:45:22",17.9,"Mouse","UK",2021,5,20
"2021-05-20 11:51:25",10.7,"Charger","Canada",2021,5,20
"2021-05-20 11:56:19",13.7,"Mouse","UK",2021,5,20
"2021-05-20 12:08:16",3.9,"Mouse","Canada",2021,5,20
"2021-05-20 12:11:25",3.2,"Mouse","Canada",2021,5,20
"2021-05-20 12:19:37",12.5,"Mouse","US",2021,5,20
"2021-05-20 12:23:41",19.9,"Keyboard","France",2021,5,20
"2021-05-20 12:32:47",8.4,"Mouse","France",2021,5,20
"2021-05-20 12:39:01",8.3,"Mouse","France",2021,5,20
"2021-05-20 12:43:19",4.3,"Charger","France",2021,5,20
"2021-05-20 12:44:18",7.2,"Charger","UK",2021,5,20
"2021-05-20 12:45:48",19,"Mouse","Canada",2021,5,20
"2021-05-20 12:45:56",5.7,"Keyboard","Canada",2021,5,20
"2021-05-20 12:50:54",17.4,"Mouse","UK",2021,5,20
"2021-05-20 12:56:26",13.1,"UsbCable","UK",2021,5,20
"2021-05-20 12:59:37",7.7,"Mouse","UK",2021,5,20
"2021-05-20 13:08:01",2.7,"Keyboard","US",2021,5,20
"2021-05-20 13:09:05",10.5,"Keyboard","US",2021,5,20
"2021-05-20 13:17:28",16.1,"Keyboard","Canada",2021,5,20
"2021-05-20 13:18:16",12.9,"UsbCable","Canada",2021,5,20
"2021-05-20 13:22:54",18.4,"Keyboard","France",2021,5,20
"2021-05-20 13:23:34",2.6,"Charger","US",2021,5,20
"2021-05-20 13:25:24",14.9,"Charger","US",2021,5,20
"2021-05-20 13:38:05",6.1,"UsbCable","US",2021,5,20
"2021-05-20 13:46:21",7.1,"Keyboard","US",2021,5,20
"2021-05-20 14:06:38",5.9,"Charger","US",2021,5,20
"2021-05-20 14:12:38",11.2,"UsbCable","US",2021,5,20
"2021-05-20 14:15:25",13.2,"Mouse","UK",2021,5,20
"2021-05-20 14:18:27",5,"Charger","Canada",2021,5,20
"2021-05-20 14:19:11",10.2,"Mouse","US",2021,5,20
"2021-05-20 14:21:12",9.6,"Charger","UK",2021,5,20
"2021-05-20 14:48:52",18.4,"Mouse","Canada",2021,5,20
"2021-05-20 14:59:39",7,"Keyboard","France",2021,5,20
"2021-05-20 15:08:23",12.8,"Mouse","US",2021,5,20
"2021-05-20 15:14:55",16,"UsbCable","Canada",2021,5,20
"2021-05-20 15:16:56",5.6,"UsbCable","Canada",2021,5,20
"2021-05-20 15:18:02",9.2,"UsbCable","France",2021,5,20
"2021-05-20 15:20:44",7.6,"Mouse","US",2021,5,20
"2021-05-20 15:30:46",14.3,"Mouse","France",2021,5,20
"2021-05-20 15:47:06",17.4,"UsbCable","France",2021,5,20
"2021-05-20 16:10:49",2.7,"Keyboard","Canada",2021,5,20
"2021-05-20 16:21:02",5,"Keyboard","France",2021,5,20
"2021-05-20 16:23:20",10.2,"Mouse","France",2021,5,20
"2021-05-20 16:35:13",3.6,"Mouse","France",2021,5,20
"2021-05-20 16:40:48",16.8,"Mouse","US",2021,5,20
"2021-05-20 16:44:03",12.9,"Mouse","Canada",2021,5,20
"2021-05-20 16:47:40",6.5,"Keyboard","UK",2021,5,20
"2021-05-20 17:02:22",13.1,"Charger","UK",2021,5,20
"2021-05-20 17:07:34",8.5,"Charger","Canada",2021,5,20
"2021-05-20 17:12:31",18.6,"UsbCable","UK",2021,5,20
"2021-05-20 17:22:21",2.4,"Charger","Canada",2021,5,20
"2021-05-20 17:40:51",7,"Charger","US",2021,5,20
"2021-05-20 17:55:26",16.4,"UsbCable","US",2021,5,20
"2021-05-20 17:58:08",6.8,"Mouse","US",2021,5,20
"2021-05-20 18:00:58",3,"UsbCable","Canada",2021,5,20
"2021-05-20 18:02:56",14.2,"UsbCable","Canada",2021,5,20
"2021-05-20 18:08:01",9.3,"UsbCable","France",2021,5,20
"2021-05-20 18:10:20",13.8,"UsbCable","UK",2021,5,20
"2021-05-20 18:14:14",10.5,"Mouse","France",2021,5,20
"2021-05-20 18:14:17",10.7,"Charger","Canada",2021,5,20
"2021-05-20 18:19:01",19.7,"Mouse","UK",2021,5,20
"2021-05-20 18:19:37",4.9,"Keyboard","UK",2021,5,20
"2021-05-20 18:24:16",2.3,"Mouse","Canada",2021,5,20
"2021-05-20 18:27:28",5.5,"Charger","US",2021,5,20
"2021-05-20 18:49:24",2.4,"Keyboard","France",2021,5,20
"2021-05-20 18:50:10",17.9,"Mouse","Canada",2021,5,20
"2021-05-20 18:53:25",16,"Keyboard","UK",2021,5,20
"2021-05-20 18:54:52",16.3,"Mouse","Canada",2021,5,20
"2021-05-20 19:11:15",19.5,"UsbCable","UK",2021,5,20
