"Date","Sale_In_Local_Currency","Item","Country","Year","Month","Day"
"2021-01-15 04:01:00",10.1,"Charger","France",2021,1,15
"2021-01-15 04:10:18",19.3,"UsbCable","France",2021,1,15
"2021-01-15 04:11:25",3.2,"Charger","France",2021,1,15
"2021-01-15 04:20:28",5.3,"Keyboard","UK",2021,1,15
"2021-01-15 04:21:46",19.5,"Keyboard","France",2021,1,15
"2021-01-15 04:35:16",19.4,"UsbCable","Canada",2021,1,15
"2021-01-15 04:51:52",17,"Charger","UK",2021,1,15
"2021-01-15 05:11:11",12.9,"Keyboard","UK",2021,1,15
"2021-01-15 05:21:18",16.3,"Charger","Canada",2021,1,15
"2021-01-15 05:29:58",2.7,"Mouse","Canada",2021,1,15
"2021-01-15 05:48:35",5.4,"Mouse","France",2021,1,15
"2021-01-15 05:51:35",2.1,"Charger","Canada",2021,1,15
"2021-01-15 06:13:31",17.6,"Charger","US",2021,1,15
"2021-01-15 06:16:22",13,"Keyboard","US",2021,1,15
"2021-01-15 06:36:37",17.3,"Mouse","US",2021,1,15
"2021-01-15 06:37:46",8.3,"Mouse","US",2021,1,15
"2021-01-15 06:54:10",13.3,"Charger","UK",2021,1,15
"2021-01-15 06:58:37",14.1,"Charger","UK",2021,1,15
"2021-01-15 07:35:28",8.2,"UsbCable","US",2021,1,15
"2021-01-15 07:39:50",19.2,"UsbCable","UK",2021,1,15
"2021-01-15 07:43:40",2.8,"Mouse","Canada",2021,1,15
"2021-01-15 08:17:35",2.5,"Mouse","US",2021,1,15
"2021-01-15 08:38:35",8.1,"Charger","US",2021,1,15
"2021-01-15 08:38:49",9,"Keyboard","Canada",2021,1,15
"2021-01-15 08:43:58",9.2,"UsbCable","Canada",2021,1,15
"2021-01-15 09:03:21",15,"UsbCable","France",2021,1,15
"2021-01-15 09:05:06",3.6,"Mouse","US",2021,1,15
"2021-01-15 09:08:27",19.9,"Keyboard","France",2021,1,15
"2021-01-15 09:14:14",17.6,"Keyboard","US",2021,1,15
"2021-01-15 09:15:52",13.5,"Mouse","France",2021,1,15
"2021-01-15 09:26:51",10.2,"Mouse","US",2021,1,15
"2021-01-15 09:40:56",2.7,"UsbCable","France",2021,1,15
"2021-01-15 09:42:36",14.9,"Keyboard","France",2021,1,15
"2021-01-15 10:00:02",6.6,"Charger","Canada",2021,1,15
