"Date","Sale_In_Local_Currency","Item","Country","Year","Month","Day"
"2021-01-30 04:05:24",14.7,"Keyboard","UK",2021,1,30
"2021-01-30 04:08:51",4,"Mouse","Canada",2021,1,30
"2021-01-30 04:13:05",18.1,"Keyboard","France",2021,1,30
"2021-01-30 04:18:53",13.5,"Keyboard","France",2021,1,30
"2021-01-30 04:22:47",13,"Charger","Canada",2021,1,30
"2021-01-30 04:30:32",18,"Charger","UK",2021,1,30
"2021-01-30 04:33:03",7.8,"Charger","Canada",2021,1,30
"2021-01-30 04:46:37",2.5,"Keyboard","US",2021,1,30
"2021-01-30 04:50:34",9.1,"Charger","Canada",2021,1,30
"2021-01-30 04:51:10",2.5,"Charger","France",2021,1,30
"2021-01-30 04:57:02",8.1,"UsbCable","Canada",2021,1,30
"2021-01-30 05:01:16",6.9,"UsbCable","UK",2021,1,30
"2021-01-30 05:07:16",13.3,"Mouse","UK",2021,1,30
"2021-01-30 05:14:05",6.3,"Keyboard","US",2021,1,30
"2021-01-30 05:18:56",6.1,"Mouse","UK",2021,1,30
"2021-01-30 05:22:31",15.9,"Mouse","US",2021,1,30
"2021-01-30 05:25:06",8.1,"Charger","France",2021,1,30
"2021-01-30 05:27:37",15.6,"Mouse","France",2021,1,30
"2021-01-30 05:28:03",6.3,"Mouse","Canada",2021,1,30
"2021-01-30 05:28:24",9.1,"UsbCable","Canada",2021,1,30
"2021-01-30 05:38:19",10.9,"UsbCable","UK",2021,1,30
"2021-01-30 05:39:55",13.4,"Mouse","US",2021,1,30
"2021-01-30 05:41:50",12.9,"Keyboard","France",2021,1,30
"2021-01-30 05:42:34",10,"Charger","Canada",2021,1,30
"2021-01-30 06:06:22",7.4,"Charger","France",2021,1,30
"2021-01-30 06:10:25",16.4,"Keyboard","Canada",2021,1,30
"2021-01-30 06:14:35",17.6,"Mouse","US",2021,1,30
"2021-01-30 06:21:02",17.1,"Mouse","Canada",2021,1,30
"2021-01-30 06:23:26",18.1,"UsbCable","France",2021,1,30
"2021-01-30 06:23:41",3.4,"Mouse","US",2021,1,30
"2021-01-30 06:35:43",16.8,"Mouse","France",2021,1,30
"2021-01-30 06:37:16",18.9,"UsbCable","UK",2021,1,30
"2021-01-30 06:38:52",2.1,"Mouse","UK",2021,1,30
"2021-01-30 06:40:17",13.3,"Charger","US",2021,1,30
"2021-01-30 06:52:15",3.1,"UsbCable","US",2021,1,30
"2021-01-30 06:53:07",19.6,"Keyboard","France",2021,1,30
"2021-01-30 06:53:08",8.5,"Keyboard","France",2021,1,30
"2021-01-30 06:53:09",12.8,"UsbCable","US",2021,1,30
"2021-01-30 06:56:30",4.1,"UsbCable","France",2021,1,30
"2021-01-30 06:58:20",19,"UsbCable","UK",2021,1,30
"2021-01-30 07:02:22",13.4,"UsbCable","Canada",2021,1,30
"2021-01-30 07:04:47",17.5,"UsbCable","UK",2021,1,30
"2021-01-30 07:13:08",5.1,"UsbCable","France",2021,1,30
"2021-01-30 07:20:20",2.5,"Charger","Canada",2021,1,30
"2021-01-30 07:21:00",19.7,"Charger","US",2021,1,30
"2021-01-30 07:25:22",16.2,"Keyboard","US",2021,1,30
"2021-01-30 07:32:24",13.8,"Mouse","France",2021,1,30
