"Date","Sale_In_Local_Currency","Item","Country","Year","Month","Day"
"2020-10-21 04:08:56",9,"UsbCable","UK",2020,10,21
"2020-10-21 04:17:06",5.2,"Keyboard","UK",2020,10,21
"2020-10-21 04:18:03",4.2,"Keyboard","France",2020,10,21
"2020-10-21 04:26:21",12.8,"UsbCable","UK",2020,10,21
"2020-10-21 04:29:26",12.6,"Mouse","France",2020,10,21
"2020-10-21 04:33:28",5.4,"UsbCable","Canada",2020,10,21
"2020-10-21 04:40:40",3.3,"Keyboard","France",2020,10,21
"2020-10-21 04:44:49",4.5,"UsbCable","Canada",2020,10,21
"2020-10-21 04:49:31",3.9,"Mouse","Canada",2020,10,21
"2020-10-21 04:49:36",10.3,"Keyboard","Canada",2020,10,21
"2020-10-21 04:59:46",2.4,"UsbCable","US",2020,10,21
"2020-10-21 05:05:37",3,"UsbCable","Canada",2020,10,21
"2020-10-21 05:08:54",11.8,"UsbCable","UK",2020,10,21
"2020-10-21 05:11:29",7.2,"UsbCable","Canada",2020,10,21
"2020-10-21 05:17:22",14.7,"Mouse","Canada",2020,10,21
"2020-10-21 05:19:37",2.6,"Charger","France",2020,10,21
"2020-10-21 05:33:29",11.2,"Charger","Canada",2020,10,21
"2020-10-21 05:37:11",19.9,"Mouse","UK",2020,10,21
"2020-10-21 05:44:24",17.7,"Mouse","France",2020,10,21
"2020-10-21 05:44:47",3.8,"Charger","Canada",2020,10,21
"2020-10-21 05:47:08",19.9,"UsbCable","UK",2020,10,21
"2020-10-21 05:53:19",18.4,"UsbCable","Canada",2020,10,21
"2020-10-21 05:56:11",17.7,"Charger","France",2020,10,21
"2020-10-21 05:59:13",2.6,"Charger","UK",2020,10,21
"2020-10-21 06:07:37",4.4,"Keyboard","Canada",2020,10,21
"2020-10-21 06:18:34",17.9,"UsbCable","US",2020,10,21
"2020-10-21 06:21:24",4.8,"Mouse","Canada",2020,10,21
"2020-10-21 06:23:44",15.5,"Charger","France",2020,10,21
"2020-10-21 06:31:15",16.5,"Mouse","US",2020,10,21
"2020-10-21 06:31:50",6.9,"Mouse","France",2020,10,21
"2020-10-21 06:36:27",2.9,"Mouse","France",2020,10,21
"2020-10-21 06:36:35",10.3,"UsbCable","Canada",2020,10,21
"2020-10-21 06:36:35",10.2,"Charger","France",2020,10,21
"2020-10-21 06:40:30",16.9,"Mouse","Canada",2020,10,21
"2020-10-21 06:42:26",4.2,"UsbCable","Canada",2020,10,21
"2020-10-21 07:08:27",13.3,"Mouse","US",2020,10,21
"2020-10-21 07:08:35",3.1,"Mouse","UK",2020,10,21
"2020-10-21 07:09:18",19.3,"Mouse","UK",2020,10,21
"2020-10-21 07:18:03",8,"Keyboard","France",2020,10,21
"2020-10-21 07:25:29",8.5,"UsbCable","Canada",2020,10,21
"2020-10-21 07:27:11",17.4,"Charger","US",2020,10,21
"2020-10-21 07:28:43",13.7,"Charger","France",2020,10,21
"2020-10-21 07:28:48",11.6,"Keyboard","US",2020,10,21
"2020-10-21 07:35:45",12.3,"Keyboard","UK",2020,10,21
"2020-10-21 07:36:48",4.1,"Charger","UK",2020,10,21
"2020-10-21 07:40:23",2.3,"Keyboard","Canada",2020,10,21
"2020-10-21 07:56:54",11,"Mouse","Canada",2020,10,21
"2020-10-21 07:58:08",16.8,"Charger","UK",2020,10,21
"2020-10-21 08:02:39",10.2,"Charger","Canada",2020,10,21
"2020-10-21 08:03:30",6.5,"Charger","UK",2020,10,21
"2020-10-21 08:08:31",15.6,"UsbCable","Canada",2020,10,21
"2020-10-21 08:08:33",8.6,"Keyboard","UK",2020,10,21
"2020-10-21 08:19:57",7.7,"UsbCable","France",2020,10,21
"2020-10-21 08:30:17",7.2,"Charger","UK",2020,10,21
"2020-10-21 08:31:55",4.6,"Charger","US",2020,10,21
"2020-10-21 08:36:18",17.8,"Charger","US",2020,10,21
"2020-10-21 08:37:25",6.3,"UsbCable","US",2020,10,21
"2020-10-21 08:37:27",18.8,"Keyboard","Canada",2020,10,21
"2020-10-21 08:39:15",2,"Mouse","UK",2020,10,21
"2020-10-21 08:39:27",9.2,"Mouse","France",2020,10,21
"2020-10-21 08:40:29",15.6,"Charger","Canada",2020,10,21
"2020-10-21 09:03:19",17.4,"Charger","US",2020,10,21
"2020-10-21 09:03:33",8.5,"UsbCable","France",2020,10,21
