"Date","Sale_In_Local_Currency","Item","Country","Year","Month","Day"
"2021-06-13 04:06:16",15.7,"Keyboard","Canada",2021,6,13
"2021-06-13 04:07:24",17.8,"UsbCable","US",2021,6,13
"2021-06-13 04:11:49",11.7,"Mouse","Canada",2021,6,13
"2021-06-13 04:12:08",13.1,"UsbCable","US",2021,6,13
"2021-06-13 04:15:42",5,"Mouse","France",2021,6,13
"2021-06-13 04:34:05",15.6,"Keyboard","US",2021,6,13
"2021-06-13 04:55:16",5.8,"Keyboard","France",2021,6,13
"2021-06-13 04:57:44",19.9,"Mouse","UK",2021,6,13
"2021-06-13 05:02:15",20,"Charger","France",2021,6,13
"2021-06-13 05:12:53",17,"UsbCable","UK",2021,6,13
"2021-06-13 05:15:05",4.4,"Mouse","UK",2021,6,13
"2021-06-13 05:33:08",17.1,"Keyboard","Canada",2021,6,13
"2021-06-13 05:36:48",16,"Keyboard","UK",2021,6,13
"2021-06-13 05:37:53",4.1,"UsbCable","France",2021,6,13
"2021-06-13 05:46:43",8,"Keyboard","US",2021,6,13
"2021-06-13 06:00:18",13.7,"Charger","Canada",2021,6,13
"2021-06-13 06:06:52",11.3,"Mouse","France",2021,6,13
"2021-06-13 06:07:00",13.9,"Mouse","Canada",2021,6,13
"2021-06-13 06:12:35",7.6,"Charger","UK",2021,6,13
"2021-06-13 06:23:49",3.4,"Keyboard","Canada",2021,6,13
"2021-06-13 06:24:01",10.2,"Keyboard","France",2021,6,13
"2021-06-13 06:25:09",5.6,"Mouse","US",2021,6,13
"2021-06-13 06:39:09",5.6,"Mouse","US",2021,6,13
"2021-06-13 06:40:26",14.6,"Charger","France",2021,6,13
"2021-06-13 06:48:00",8.8,"Charger","France",2021,6,13
"2021-06-13 06:56:14",5.7,"Charger","US",2021,6,13
"2021-06-13 07:17:44",12,"Charger","Canada",2021,6,13
"2021-06-13 07:36:54",9.7,"Keyboard","France",2021,6,13
"2021-06-13 07:37:57",10.4,"Mouse","Canada",2021,6,13
"2021-06-13 07:42:16",2.6,"Charger","US",2021,6,13
"2021-06-13 07:47:19",8.8,"Mouse","US",2021,6,13
"2021-06-13 07:52:47",10.1,"Mouse","UK",2021,6,13
"2021-06-13 08:16:31",12.6,"UsbCable","Canada",2021,6,13
"2021-06-13 08:17:28",13.7,"Charger","France",2021,6,13
"2021-06-13 08:26:28",7.6,"Keyboard","UK",2021,6,13
"2021-06-13 08:28:07",2.6,"Charger","UK",2021,6,13
"2021-06-13 08:31:30",12.2,"Keyboard","France",2021,6,13
"2021-06-13 08:33:19",6.6,"Keyboard","UK",2021,6,13
"2021-06-13 08:37:49",13,"Charger","US",2021,6,13
"2021-06-13 08:52:18",11.2,"Charger","UK",2021,6,13
"2021-06-13 09:25:29",13.4,"Charger","Canada",2021,6,13
"2021-06-13 09:25:42",16,"Charger","US",2021,6,13
"2021-06-13 09:28:57",5.9,"UsbCable","UK",2021,6,13
"2021-06-13 09:30:14",10.2,"Keyboard","France",2021,6,13
"2021-06-13 09:33:30",4.8,"Keyboard","US",2021,6,13
"2021-06-13 09:35:34",12.8,"Keyboard","UK",2021,6,13
"2021-06-13 09:38:12",12.3,"Charger","US",2021,6,13
"2021-06-13 09:56:55",18.8,"Keyboard","UK",2021,6,13
"2021-06-13 10:04:18",18.2,"Mouse","UK",2021,6,13
"2021-06-13 10:16:02",18.7,"Keyboard","France",2021,6,13
"2021-06-13 10:17:21",3.9,"Charger","Canada",2021,6,13
"2021-06-13 10:18:59",17.8,"Mouse","France",2021,6,13
"2021-06-13 10:22:10",8.2,"Mouse","US",2021,6,13
"2021-06-13 10:24:56",15.3,"Mouse","Canada",2021,6,13
"2021-06-13 10:31:37",12.4,"Keyboard","Canada",2021,6,13
"2021-06-13 10:33:42",9.6,"UsbCable","Canada",2021,6,13
"2021-06-13 10:33:44",3.1,"Mouse","France",2021,6,13
"2021-06-13 10:41:11",14.7,"UsbCable","Canada",2021,6,13
"2021-06-13 10:41:14",5.5,"Charger","UK",2021,6,13
"2021-06-13 10:41:41",16,"Mouse","France",2021,6,13
"2021-06-13 10:45:38",10.8,"Charger","France",2021,6,13
"2021-06-13 10:59:50",10.2,"Keyboard","Canada",2021,6,13
"2021-06-13 11:13:07",7.5,"Charger","UK",2021,6,13
"2021-06-13 11:22:15",11,"UsbCable","Canada",2021,6,13
"2021-06-13 11:27:10",7.8,"Keyboard","France",2021,6,13
"2021-06-13 11:30:00",3.3,"UsbCable","France",2021,6,13
"2021-06-13 11:32:37",10.6,"Mouse","France",2021,6,13
"2021-06-13 11:36:57",10.2,"Mouse","US",2021,6,13
"2021-06-13 11:38:28",2.2,"UsbCable","US",2021,6,13
"2021-06-13 11:47:54",9.6,"UsbCable","US",2021,6,13
"2021-06-13 12:03:43",16,"Mouse","Canada",2021,6,13
"2021-06-13 12:08:02",18.2,"Keyboard","Canada",2021,6,13
"2021-06-13 12:16:57",10.9,"Keyboard","UK",2021,6,13
"2021-06-13 12:20:14",7.7,"Keyboard","Canada",2021,6,13
"2021-06-13 12:24:00",10.5,"Charger","France",2021,6,13
"2021-06-13 12:27:22",12,"Mouse","UK",2021,6,13
"2021-06-13 12:47:18",16.8,"Keyboard","Canada",2021,6,13
"2021-06-13 12:52:42",19.3,"Charger","US",2021,6,13
"2021-06-13 12:58:20",13.9,"Mouse","France",2021,6,13
"2021-06-13 12:58:48",13.7,"Keyboard","France",2021,6,13
"2021-06-13 13:02:36",13.1,"Keyboard","France",2021,6,13
"2021-06-13 13:04:38",18.7,"Keyboard","UK",2021,6,13
"2021-06-13 13:21:40",13.8,"Charger","France",2021,6,13
"2021-06-13 13:25:51",2.9,"Keyboard","UK",2021,6,13
"2021-06-13 13:28:20",6.7,"Charger","France",2021,6,13
"2021-06-13 13:29:37",9.7,"Charger","Canada",2021,6,13
"2021-06-13 13:33:11",5.5,"UsbCable","US",2021,6,13
"2021-06-13 13:38:47",14.5,"Keyboard","France",2021,6,13
"2021-06-13 13:40:47",18.5,"Charger","US",2021,6,13
"2021-06-13 13:41:28",5.4,"Charger","France",2021,6,13
"2021-06-13 13:44:57",11.2,"Charger","US",2021,6,13
"2021-06-13 13:51:21",8.2,"UsbCable","UK",2021,6,13
"2021-06-13 13:52:13",6.6,"UsbCable","Canada",2021,6,13
"2021-06-13 13:57:33",12.2,"Mouse","UK",2021,6,13
"2021-06-13 14:03:56",9.1,"UsbCable","US",2021,6,13
"2021-06-13 14:04:17",3.9,"Charger","Canada",2021,6,13
"2021-06-13 14:10:52",13.1,"Charger","US",2021,6,13
"2021-06-13 14:14:35",12.5,"Charger","Canada",2021,6,13
"2021-06-13 14:17:21",12.7,"UsbCable","France",2021,6,13
