"Date","Sale_In_Local_Currency","Item","Country","Year","Month","Day"
"2021-03-21 04:11:45",11.4,"UsbCable","US",2021,3,21
"2021-03-21 04:17:19",7.4,"UsbCable","France",2021,3,21
"2021-03-21 04:19:37",14.6,"UsbCable","US",2021,3,21
"2021-03-21 04:39:10",5.1,"UsbCable","US",2021,3,21
"2021-03-21 04:39:33",9,"Keyboard","Canada",2021,3,21
"2021-03-21 04:41:18",6,"Mouse","US",2021,3,21
"2021-03-21 04:42:34",13,"Mouse","US",2021,3,21
"2021-03-21 04:50:12",15.6,"Keyboard","France",2021,3,21
"2021-03-21 05:29:38",16.6,"Charger","France",2021,3,21
"2021-03-21 05:41:54",4.4,"Mouse","UK",2021,3,21
"2021-03-21 06:11:32",16.9,"UsbCable","UK",2021,3,21
"2021-03-21 06:17:04",13.6,"Charger","US",2021,3,21
"2021-03-21 06:32:24",15.6,"Charger","Canada",2021,3,21
"2021-03-21 06:38:43",18.6,"Keyboard","France",2021,3,21
"2021-03-21 06:43:34",18.9,"Keyboard","France",2021,3,21
"2021-03-21 06:57:19",6.4,"Keyboard","UK",2021,3,21
"2021-03-21 07:04:00",19.2,"Keyboard","US",2021,3,21
"2021-03-21 07:07:48",3.4,"Charger","UK",2021,3,21
"2021-03-21 07:21:05",17.3,"Charger","US",2021,3,21
"2021-03-21 07:41:44",10.7,"Keyboard","France",2021,3,21
"2021-03-21 07:52:35",17.1,"Mouse","US",2021,3,21
"2021-03-21 07:58:59",8.1,"UsbCable","Canada",2021,3,21
"2021-03-21 08:06:32",12.7,"Mouse","France",2021,3,21
"2021-03-21 08:09:13",6.4,"UsbCable","Canada",2021,3,21
"2021-03-21 08:11:26",6,"Charger","France",2021,3,21
"2021-03-21 08:13:41",4.1,"Charger","Canada",2021,3,21
"2021-03-21 08:17:57",19.4,"UsbCable","US",2021,3,21
"2021-03-21 08:18:36",2,"UsbCable","US",2021,3,21
"2021-03-21 08:19:03",7.8,"Mouse","Canada",2021,3,21
"2021-03-21 08:20:38",14.8,"Keyboard","UK",2021,3,21
"2021-03-21 08:23:07",4.1,"UsbCable","Canada",2021,3,21
"2021-03-21 08:23:33",16.8,"Charger","UK",2021,3,21
"2021-03-21 08:34:22",7,"Charger","US",2021,3,21
"2021-03-21 08:43:06",19.5,"Charger","UK",2021,3,21
"2021-03-21 08:44:54",16.9,"Mouse","Canada",2021,3,21
"2021-03-21 08:47:28",20,"Mouse","UK",2021,3,21
"2021-03-21 08:49:02",7.9,"UsbCable","US",2021,3,21
"2021-03-21 08:49:28",9.7,"Charger","France",2021,3,21
"2021-03-21 09:03:09",11.2,"UsbCable","Canada",2021,3,21
"2021-03-21 09:04:48",10.6,"UsbCable","Canada",2021,3,21
"2021-03-21 09:08:42",7.3,"Keyboard","France",2021,3,21
"2021-03-21 09:11:03",6.1,"UsbCable","US",2021,3,21
"2021-03-21 09:26:38",14,"Charger","France",2021,3,21
"2021-03-21 09:39:19",8.3,"UsbCable","Canada",2021,3,21
"2021-03-21 09:53:52",15.7,"Charger","UK",2021,3,21
"2021-03-21 09:55:01",6.5,"Charger","France",2021,3,21
"2021-03-21 10:20:10",17.4,"Mouse","Canada",2021,3,21
"2021-03-21 10:25:20",10.4,"Keyboard","UK",2021,3,21
"2021-03-21 10:34:19",4.9,"UsbCable","US",2021,3,21
"2021-03-21 10:40:39",4.4,"Charger","US",2021,3,21
"2021-03-21 10:44:55",12.6,"UsbCable","UK",2021,3,21
"2021-03-21 10:45:37",6.9,"Charger","Canada",2021,3,21
"2021-03-21 10:47:59",7.2,"Mouse","UK",2021,3,21
"2021-03-21 11:03:41",14.4,"UsbCable","Canada",2021,3,21
"2021-03-21 11:10:36",10.8,"Charger","US",2021,3,21
"2021-03-21 11:15:23",3.3,"Keyboard","Canada",2021,3,21
"2021-03-21 11:38:22",8,"Charger","US",2021,3,21
"2021-03-21 11:38:43",18.7,"Charger","US",2021,3,21
"2021-03-21 11:44:53",15.5,"Charger","Canada",2021,3,21
"2021-03-21 11:49:40",8.3,"UsbCable","UK",2021,3,21
"2021-03-21 11:52:41",11.6,"Keyboard","US",2021,3,21
"2021-03-21 12:03:57",6.4,"Keyboard","UK",2021,3,21
"2021-03-21 12:13:49",11.1,"Charger","US",2021,3,21
"2021-03-21 12:18:18",14.5,"UsbCable","Canada",2021,3,21
"2021-03-21 12:20:03",18,"UsbCable","US",2021,3,21
"2021-03-21 12:22:55",18.1,"Keyboard","Canada",2021,3,21
"2021-03-21 12:39:47",2.4,"UsbCable","UK",2021,3,21
"2021-03-21 12:43:31",13.7,"Keyboard","US",2021,3,21
"2021-03-21 13:01:06",19.8,"Charger","France",2021,3,21
"2021-03-21 13:11:43",15.8,"UsbCable","UK",2021,3,21
"2021-03-21 13:11:55",8.9,"Charger","Canada",2021,3,21
"2021-03-21 13:18:52",18.3,"Mouse","France",2021,3,21
"2021-03-21 13:25:07",2.3,"Mouse","Canada",2021,3,21
"2021-03-21 13:32:10",5.8,"Keyboard","Canada",2021,3,21
"2021-03-21 13:32:15",10.9,"Charger","UK",2021,3,21
"2021-03-21 13:33:04",5.7,"Keyboard","France",2021,3,21
"2021-03-21 13:38:09",10.6,"UsbCable","France",2021,3,21
"2021-03-21 13:39:53",4,"Charger","Canada",2021,3,21
"2021-03-21 13:44:36",8,"UsbCable","UK",2021,3,21
"2021-03-21 13:52:01",2.7,"UsbCable","France",2021,3,21
"2021-03-21 13:53:34",3.9,"UsbCable","France",2021,3,21
"2021-03-21 13:58:51",16.2,"Keyboard","UK",2021,3,21
"2021-03-21 14:19:36",9.7,"Keyboard","UK",2021,3,21
"2021-03-21 14:23:29",19.1,"Keyboard","France",2021,3,21
"2021-03-21 14:28:54",18.4,"Mouse","Canada",2021,3,21
"2021-03-21 14:32:05",9,"Mouse","France",2021,3,21
"2021-03-21 14:47:56",12.9,"Mouse","Canada",2021,3,21
"2021-03-21 14:51:55",17.4,"Mouse","US",2021,3,21
"2021-03-21 14:52:17",7.2,"Mouse","UK",2021,3,21
"2021-03-21 14:56:21",11.3,"Charger","UK",2021,3,21
"2021-03-21 15:11:51",12.2,"Charger","France",2021,3,21
"2021-03-21 15:13:26",9.3,"Charger","UK",2021,3,21
"2021-03-21 15:18:14",6.5,"Keyboard","Canada",2021,3,21
"2021-03-21 15:31:07",13.4,"Charger","Canada",2021,3,21
"2021-03-21 15:33:44",7.3,"UsbCable","US",2021,3,21
"2021-03-21 15:40:34",18.6,"Mouse","UK",2021,3,21
"2021-03-21 15:41:49",12.4,"Keyboard","Canada",2021,3,21
"2021-03-21 15:48:53",7.4,"Keyboard","UK",2021,3,21
"2021-03-21 15:55:53",17.5,"Keyboard","UK",2021,3,21
"2021-03-21 15:56:22",12.9,"Mouse","UK",2021,3,21
"2021-03-21 16:12:45",3.4,"Keyboard","Canada",2021,3,21
"2021-03-21 16:21:01",18.8,"UsbCable","Canada",2021,3,21
"2021-03-21 16:22:06",9.4,"Mouse","France",2021,3,21
"2021-03-21 16:28:59",3.6,"Keyboard","US",2021,3,21
"2021-03-21 16:32:08",17.6,"UsbCable","Canada",2021,3,21
"2021-03-21 16:32:47",9.8,"Keyboard","France",2021,3,21
"2021-03-21 16:34:12",17.9,"Charger","US",2021,3,21
"2021-03-21 16:35:23",19.3,"Mouse","Canada",2021,3,21
"2021-03-21 16:53:14",17.5,"UsbCable","US",2021,3,21
"2021-03-21 16:54:45",2.7,"Mouse","Canada",2021,3,21
"2021-03-21 17:01:56",13.7,"Mouse","France",2021,3,21
"2021-03-21 17:05:37",6.5,"Mouse","US",2021,3,21
"2021-03-21 17:07:47",5.1,"UsbCable","UK",2021,3,21
"2021-03-21 17:08:20",14.7,"Charger","UK",2021,3,21
"2021-03-21 17:24:22",8.6,"UsbCable","France",2021,3,21
"2021-03-21 17:25:02",8.7,"Mouse","UK",2021,3,21
"2021-03-21 17:31:44",2.6,"Keyboard","Canada",2021,3,21
"2021-03-21 17:36:17",6.5,"Keyboard","US",2021,3,21
"2021-03-21 17:36:44",7.5,"Mouse","US",2021,3,21
"2021-03-21 18:04:08",2.9,"Mouse","US",2021,3,21
"2021-03-21 18:10:58",4.1,"UsbCable","Canada",2021,3,21
"2021-03-21 18:20:46",2.2,"Mouse","US",2021,3,21
"2021-03-21 18:21:26",18.5,"UsbCable","US",2021,3,21
"2021-03-21 18:29:23",19.6,"Mouse","US",2021,3,21
"2021-03-21 18:35:02",12.8,"Charger","UK",2021,3,21
"2021-03-21 18:36:11",4,"UsbCable","France",2021,3,21
"2021-03-21 19:04:32",5.1,"Charger","UK",2021,3,21
"2021-03-21 19:04:53",12,"UsbCable","UK",2021,3,21
"2021-03-21 19:05:07",10.4,"Keyboard","UK",2021,3,21
"2021-03-21 19:09:49",18.9,"Charger","Canada",2021,3,21
"2021-03-21 19:11:41",2.3,"Charger","US",2021,3,21
"2021-03-21 19:19:16",17.9,"Mouse","Canada",2021,3,21
"2021-03-21 19:45:07",4.5,"Mouse","UK",2021,3,21
"2021-03-21 19:46:36",11.6,"Charger","US",2021,3,21
"2021-03-21 19:53:14",7,"UsbCable","UK",2021,3,21
"2021-03-21 19:54:02",2.1,"UsbCable","US",2021,3,21
"2021-03-21 20:01:36",2.7,"Keyboard","Canada",2021,3,21
"2021-03-21 20:11:19",3.5,"Keyboard","France",2021,3,21
"2021-03-21 20:23:06",17.4,"Mouse","US",2021,3,21
