"Date","Sale_In_Local_Currency","Item","Country","Year","Month","Day"
"2020-12-05 04:07:00",7.8,"Charger","France",2020,12,5
"2020-12-05 04:10:15",13.6,"Mouse","US",2020,12,5
"2020-12-05 04:12:38",13.6,"Keyboard","US",2020,12,5
"2020-12-05 04:28:19",11.8,"UsbCable","UK",2020,12,5
"2020-12-05 04:37:01",7.1,"Keyboard","UK",2020,12,5
"2020-12-05 04:44:20",14.6,"UsbCable","France",2020,12,5
"2020-12-05 04:48:25",2,"Mouse","France",2020,12,5
"2020-12-05 04:50:41",8.5,"Mouse","France",2020,12,5
"2020-12-05 04:52:28",2.8,"Charger","UK",2020,12,5
"2020-12-05 04:55:25",10.8,"Keyboard","US",2020,12,5
"2020-12-05 04:59:09",7,"Charger","Canada",2020,12,5
"2020-12-05 05:04:00",11.1,"Mouse","France",2020,12,5
"2020-12-05 05:06:29",7.1,"UsbCable","UK",2020,12,5
"2020-12-05 05:20:29",4,"UsbCable","France",2020,12,5
"2020-12-05 05:22:11",19.8,"Charger","Canada",2020,12,5
"2020-12-05 05:27:05",16.4,"Keyboard","France",2020,12,5
"2020-12-05 05:30:58",11.6,"Keyboard","US",2020,12,5
"2020-12-05 05:36:09",5.8,"Keyboard","US",2020,12,5
"2020-12-05 05:39:13",4.2,"Keyboard","Canada",2020,12,5
"2020-12-05 05:42:40",13.1,"Mouse","Canada",2020,12,5
"2020-12-05 05:51:24",16.2,"Keyboard","UK",2020,12,5
"2020-12-05 05:52:15",15.3,"Keyboard","Canada",2020,12,5
"2020-12-05 05:58:20",4.1,"UsbCable","Canada",2020,12,5
"2020-12-05 06:07:15",10.6,"UsbCable","UK",2020,12,5
"2020-12-05 06:09:29",2.8,"Charger","US",2020,12,5
"2020-12-05 06:09:37",18.5,"Keyboard","UK",2020,12,5
"2020-12-05 06:14:04",17.7,"Charger","US",2020,12,5
"2020-12-05 06:15:14",3.2,"Charger","US",2020,12,5
"2020-12-05 06:18:56",14.9,"UsbCable","France",2020,12,5
"2020-12-05 06:21:32",16.3,"UsbCable","France",2020,12,5
"2020-12-05 06:25:28",16.4,"Keyboard","UK",2020,12,5
"2020-12-05 06:40:38",7.5,"Charger","Canada",2020,12,5
"2020-12-05 06:49:13",17,"UsbCable","France",2020,12,5
"2020-12-05 07:10:06",8.7,"Charger","US",2020,12,5
"2020-12-05 07:12:25",7.4,"Charger","Canada",2020,12,5
"2020-12-05 07:15:02",14.6,"Keyboard","US",2020,12,5
"2020-12-05 07:16:32",15.1,"Mouse","Canada",2020,12,5
"2020-12-05 07:22:30",15.5,"Charger","Canada",2020,12,5
"2020-12-05 07:30:31",14.6,"Keyboard","Canada",2020,12,5
"2020-12-05 07:33:26",9.2,"Mouse","France",2020,12,5
"2020-12-05 07:36:04",11.8,"Charger","Canada",2020,12,5
"2020-12-05 07:36:35",14,"Keyboard","Canada",2020,12,5
"2020-12-05 07:37:27",3.7,"Charger","US",2020,12,5
"2020-12-05 07:44:33",11.2,"Charger","France",2020,12,5
"2020-12-05 07:54:03",14.1,"Mouse","US",2020,12,5
"2020-12-05 07:54:45",2.2,"Charger","UK",2020,12,5
"2020-12-05 08:01:34",9.2,"Keyboard","US",2020,12,5
"2020-12-05 08:10:35",19,"Keyboard","France",2020,12,5
"2020-12-05 08:12:45",10.4,"Charger","US",2020,12,5
"2020-12-05 08:20:11",11.2,"Mouse","UK",2020,12,5
"2020-12-05 08:22:46",13.6,"Keyboard","UK",2020,12,5
"2020-12-05 08:23:48",12,"Mouse","France",2020,12,5
"2020-12-05 08:26:14",15,"UsbCable","Canada",2020,12,5
"2020-12-05 08:31:29",20,"UsbCable","US",2020,12,5
"2020-12-05 08:45:39",7.2,"Charger","Canada",2020,12,5
"2020-12-05 08:52:40",14.6,"Keyboard","Canada",2020,12,5
"2020-12-05 08:53:21",2.8,"Charger","France",2020,12,5
"2020-12-05 08:56:14",12.6,"UsbCable","US",2020,12,5
"2020-12-05 08:56:25",11.4,"UsbCable","UK",2020,12,5
"2020-12-05 09:01:13",11.8,"Mouse","France",2020,12,5
"2020-12-05 09:04:37",3.4,"UsbCable","US",2020,12,5
"2020-12-05 09:06:58",5.3,"Keyboard","US",2020,12,5
"2020-12-05 09:24:33",7.3,"UsbCable","US",2020,12,5
"2020-12-05 09:34:17",7.4,"Charger","UK",2020,12,5
"2020-12-05 09:40:00",11.7,"Keyboard","UK",2020,12,5
"2020-12-05 09:41:19",11.2,"Charger","UK",2020,12,5
"2020-12-05 09:44:57",5.2,"Mouse","US",2020,12,5
"2020-12-05 09:57:11",3.8,"Charger","Canada",2020,12,5
"2020-12-05 10:12:20",15.6,"UsbCable","UK",2020,12,5
"2020-12-05 10:21:46",5.5,"UsbCable","Canada",2020,12,5
"2020-12-05 10:32:42",12.8,"Charger","US",2020,12,5
"2020-12-05 10:44:00",2.3,"Keyboard","UK",2020,12,5
"2020-12-05 10:53:26",2.8,"Charger","France",2020,12,5
"2020-12-05 10:53:29",17.9,"Mouse","UK",2020,12,5
"2020-12-05 10:55:33",16.5,"UsbCable","US",2020,12,5
"2020-12-05 10:55:55",9,"Charger","Canada",2020,12,5
"2020-12-05 11:01:19",8.5,"Mouse","Canada",2020,12,5
"2020-12-05 11:14:50",3.1,"Mouse","US",2020,12,5
"2020-12-05 11:18:12",7.1,"UsbCable","Canada",2020,12,5
"2020-12-05 11:20:38",8,"Mouse","Canada",2020,12,5
"2020-12-05 11:21:33",11.2,"Mouse","UK",2020,12,5
"2020-12-05 11:30:43",6.6,"Keyboard","Canada",2020,12,5
"2020-12-05 11:35:00",3.1,"UsbCable","Canada",2020,12,5
"2020-12-05 11:46:29",8.5,"Keyboard","UK",2020,12,5
"2020-12-05 11:47:17",19.8,"Mouse","UK",2020,12,5
"2020-12-05 11:53:46",13,"UsbCable","US",2020,12,5
"2020-12-05 12:02:51",2.7,"Charger","US",2020,12,5
"2020-12-05 12:06:20",5.1,"Mouse","US",2020,12,5
"2020-12-05 12:14:01",12.6,"Keyboard","France",2020,12,5
"2020-12-05 12:15:38",6.4,"Keyboard","Canada",2020,12,5
"2020-12-05 12:17:28",15.9,"Mouse","Canada",2020,12,5
"2020-12-05 12:21:40",8.9,"Charger","UK",2020,12,5
"2020-12-05 12:22:39",16.2,"UsbCable","Canada",2020,12,5
"2020-12-05 12:23:01",7.2,"Mouse","Canada",2020,12,5
"2020-12-05 12:24:31",9.1,"Charger","Canada",2020,12,5
"2020-12-05 12:27:04",9.8,"Keyboard","France",2020,12,5
"2020-12-05 12:41:37",18.9,"Charger","Canada",2020,12,5
"2020-12-05 12:50:54",7.7,"UsbCable","US",2020,12,5
"2020-12-05 13:05:13",4.9,"UsbCable","France",2020,12,5
"2020-12-05 13:15:14",4.2,"UsbCable","France",2020,12,5
"2020-12-05 13:15:17",14.7,"Mouse","UK",2020,12,5
"2020-12-05 13:16:25",3,"Keyboard","France",2020,12,5
"2020-12-05 13:17:39",13.8,"Keyboard","US",2020,12,5
"2020-12-05 13:26:56",17.7,"UsbCable","US",2020,12,5
"2020-12-05 13:27:53",3.2,"Mouse","US",2020,12,5
"2020-12-05 13:37:37",16.8,"Keyboard","Canada",2020,12,5
"2020-12-05 13:58:26",10,"Keyboard","US",2020,12,5
"2020-12-05 13:58:39",8.4,"Keyboard","US",2020,12,5
"2020-12-05 14:01:44",8,"Mouse","Canada",2020,12,5
"2020-12-05 14:16:55",10.6,"Mouse","France",2020,12,5
"2020-12-05 14:21:07",5.8,"Keyboard","US",2020,12,5
"2020-12-05 14:22:58",6.7,"Charger","UK",2020,12,5
"2020-12-05 14:29:18",3.7,"UsbCable","Canada",2020,12,5
"2020-12-05 14:30:15",9,"Mouse","US",2020,12,5
"2020-12-05 14:31:33",17.2,"Keyboard","US",2020,12,5
"2020-12-05 14:33:16",2.1,"UsbCable","France",2020,12,5
