"Date","Sale_In_Local_Currency","Item","Country","Year","Month","Day"
"2020-11-07 04:03:23",7.4,"UsbCable","UK",2020,11,7
"2020-11-07 04:11:59",3.5,"Mouse","Canada",2020,11,7
"2020-11-07 04:48:21",6.8,"Mouse","UK",2020,11,7
"2020-11-07 04:53:22",6,"Keyboard","US",2020,11,7
"2020-11-07 04:55:03",13.4,"Keyboard","US",2020,11,7
"2020-11-07 05:02:09",12,"UsbCable","Canada",2020,11,7
"2020-11-07 05:04:44",9.7,"Keyboard","Canada",2020,11,7
"2020-11-07 05:14:27",16.6,"Mouse","US",2020,11,7
"2020-11-07 05:23:44",15.5,"Charger","Canada",2020,11,7
"2020-11-07 05:26:46",10,"Charger","UK",2020,11,7
"2020-11-07 05:36:53",12.8,"Mouse","UK",2020,11,7
"2020-11-07 05:49:52",6.5,"Mouse","Canada",2020,11,7
"2020-11-07 05:51:10",8.2,"Keyboard","UK",2020,11,7
"2020-11-07 05:51:13",10,"UsbCable","US",2020,11,7
"2020-11-07 05:59:07",17,"UsbCable","Canada",2020,11,7
"2020-11-07 06:08:17",19.3,"UsbCable","UK",2020,11,7
"2020-11-07 06:12:02",3.6,"Mouse","UK",2020,11,7
"2020-11-07 06:15:07",16,"Keyboard","France",2020,11,7
"2020-11-07 06:26:45",10.1,"Mouse","UK",2020,11,7
"2020-11-07 06:27:15",17.7,"Mouse","Canada",2020,11,7
"2020-11-07 06:38:48",4.4,"Charger","US",2020,11,7
"2020-11-07 06:39:33",6.9,"Charger","US",2020,11,7
"2020-11-07 06:44:21",7.2,"Keyboard","US",2020,11,7
"2020-11-07 06:46:51",14.1,"Keyboard","France",2020,11,7
"2020-11-07 06:54:13",16.2,"Charger","France",2020,11,7
"2020-11-07 06:55:37",3,"Charger","Canada",2020,11,7
"2020-11-07 07:07:15",9.4,"Mouse","Canada",2020,11,7
"2020-11-07 07:09:29",3.5,"Charger","Canada",2020,11,7
"2020-11-07 07:18:48",14.6,"UsbCable","Canada",2020,11,7
"2020-11-07 07:19:41",3.4,"UsbCable","US",2020,11,7
"2020-11-07 07:24:31",15.7,"Keyboard","US",2020,11,7
"2020-11-07 07:31:06",5.6,"Keyboard","UK",2020,11,7
"2020-11-07 07:35:39",14.9,"UsbCable","Canada",2020,11,7
"2020-11-07 07:44:59",6.6,"UsbCable","France",2020,11,7
"2020-11-07 07:47:01",14.9,"Keyboard","Canada",2020,11,7
"2020-11-07 07:50:39",6.6,"Mouse","UK",2020,11,7
"2020-11-07 07:54:32",5,"Mouse","US",2020,11,7
"2020-11-07 07:55:28",11.6,"Mouse","UK",2020,11,7
"2020-11-07 07:58:59",2.8,"Charger","Canada",2020,11,7
"2020-11-07 08:03:14",18,"Keyboard","France",2020,11,7
"2020-11-07 08:06:35",13.2,"Keyboard","UK",2020,11,7
"2020-11-07 08:22:36",11.6,"Keyboard","US",2020,11,7
"2020-11-07 08:27:15",2.7,"Mouse","US",2020,11,7
"2020-11-07 08:34:05",11.8,"Charger","US",2020,11,7
"2020-11-07 08:36:09",7.8,"Keyboard","UK",2020,11,7
"2020-11-07 08:39:48",3.5,"Keyboard","Canada",2020,11,7
"2020-11-07 08:48:38",3.9,"UsbCable","UK",2020,11,7
"2020-11-07 08:49:22",2.8,"Keyboard","US",2020,11,7
"2020-11-07 09:16:29",6.1,"Charger","US",2020,11,7
"2020-11-07 09:22:03",12.1,"Mouse","France",2020,11,7
"2020-11-07 09:35:51",9.5,"Mouse","US",2020,11,7
"2020-11-07 09:37:45",7,"UsbCable","UK",2020,11,7
"2020-11-07 09:38:43",9.2,"UsbCable","UK",2020,11,7
"2020-11-07 09:40:27",2.8,"Mouse","US",2020,11,7
"2020-11-07 10:06:01",17.1,"Keyboard","France",2020,11,7
"2020-11-07 10:06:26",3.2,"Charger","UK",2020,11,7
"2020-11-07 10:06:58",13.8,"Mouse","France",2020,11,7
"2020-11-07 10:16:23",3,"Keyboard","Canada",2020,11,7
"2020-11-07 10:28:26",9.3,"Charger","UK",2020,11,7
"2020-11-07 10:28:37",5.3,"Keyboard","US",2020,11,7
"2020-11-07 10:36:23",16,"Mouse","US",2020,11,7
"2020-11-07 10:37:32",4.8,"Keyboard","France",2020,11,7
"2020-11-07 10:40:11",2,"Charger","France",2020,11,7
"2020-11-07 10:53:00",7.7,"Mouse","US",2020,11,7
"2020-11-07 11:19:48",8.2,"UsbCable","US",2020,11,7
"2020-11-07 11:28:07",8.3,"Keyboard","UK",2020,11,7
"2020-11-07 11:51:46",9.9,"Keyboard","US",2020,11,7
"2020-11-07 11:58:53",13.5,"Keyboard","France",2020,11,7
"2020-11-07 12:01:29",5.3,"Mouse","France",2020,11,7
"2020-11-07 12:04:43",2.6,"Mouse","France",2020,11,7
"2020-11-07 12:15:26",5.8,"UsbCable","Canada",2020,11,7
"2020-11-07 12:16:12",19.2,"Mouse","UK",2020,11,7
"2020-11-07 12:22:59",16,"Charger","UK",2020,11,7
"2020-11-07 12:29:26",11.4,"Mouse","Canada",2020,11,7
"2020-11-07 12:34:16",18,"Mouse","France",2020,11,7
"2020-11-07 12:34:32",14.1,"Mouse","France",2020,11,7
"2020-11-07 12:37:41",3.1,"Charger","Canada",2020,11,7
"2020-11-07 12:41:25",10.1,"Keyboard","US",2020,11,7
"2020-11-07 12:41:44",7.5,"Mouse","US",2020,11,7
"2020-11-07 12:46:16",15.8,"UsbCable","France",2020,11,7
"2020-11-07 12:57:01",19.1,"Keyboard","France",2020,11,7
"2020-11-07 13:01:08",17.3,"UsbCable","UK",2020,11,7
"2020-11-07 13:05:46",5.6,"Mouse","Canada",2020,11,7
"2020-11-07 13:09:33",5.7,"Keyboard","Canada",2020,11,7
"2020-11-07 13:16:26",5.5,"UsbCable","UK",2020,11,7
"2020-11-07 13:25:48",4.5,"Charger","France",2020,11,7
"2020-11-07 13:29:53",7.2,"Mouse","UK",2020,11,7
"2020-11-07 13:49:56",3.5,"UsbCable","US",2020,11,7
"2020-11-07 14:18:44",18.8,"Charger","France",2020,11,7
"2020-11-07 14:22:13",4.1,"Mouse","US",2020,11,7
"2020-11-07 14:43:05",9.9,"UsbCable","Canada",2020,11,7
"2020-11-07 14:54:05",15.5,"Mouse","France",2020,11,7
"2020-11-07 14:55:44",19.6,"Mouse","US",2020,11,7
"2020-11-07 14:56:43",9.8,"Keyboard","Canada",2020,11,7
"2020-11-07 15:01:13",10,"Keyboard","US",2020,11,7
"2020-11-07 15:21:06",4.4,"Keyboard","US",2020,11,7
"2020-11-07 15:22:44",14.9,"Mouse","Canada",2020,11,7
"2020-11-07 15:25:45",6.6,"Charger","UK",2020,11,7
"2020-11-07 15:29:57",6.6,"UsbCable","France",2020,11,7
"2020-11-07 15:39:09",19.7,"Charger","UK",2020,11,7
"2020-11-07 15:47:22",2.3,"Keyboard","UK",2020,11,7
"2020-11-07 15:50:24",14.3,"Charger","US",2020,11,7
"2020-11-07 15:54:01",11.9,"Charger","France",2020,11,7
"2020-11-07 16:04:28",12.7,"Keyboard","UK",2020,11,7
"2020-11-07 16:10:55",16.5,"Keyboard","Canada",2020,11,7
"2020-11-07 16:14:28",17.1,"Mouse","France",2020,11,7
