"Date","Sale_In_Local_Currency","Item","Country","Year","Month","Day"
"2021-01-28 04:19:43",7,"Charger","France",2021,1,28
"2021-01-28 04:27:20",19.3,"UsbCable","France",2021,1,28
"2021-01-28 04:28:03",10.4,"Mouse","France",2021,1,28
"2021-01-28 04:33:29",18,"Keyboard","UK",2021,1,28
"2021-01-28 04:48:08",11.8,"Mouse","UK",2021,1,28
"2021-01-28 04:50:36",17,"Mouse","UK",2021,1,28
"2021-01-28 04:54:19",2.9,"Keyboard","UK",2021,1,28
"2021-01-28 05:15:35",13.4,"Mouse","France",2021,1,28
"2021-01-28 05:38:56",11.1,"Mouse","Canada",2021,1,28
"2021-01-28 05:40:18",4.3,"Charger","France",2021,1,28
"2021-01-28 05:44:02",19.1,"Charger","Canada",2021,1,28
"2021-01-28 05:50:34",4.2,"UsbCable","UK",2021,1,28
"2021-01-28 06:09:48",18.3,"Keyboard","Canada",2021,1,28
"2021-01-28 06:18:19",12.3,"Charger","UK",2021,1,28
"2021-01-28 06:37:18",7.1,"Charger","UK",2021,1,28
"2021-01-28 06:42:32",10.9,"Keyboard","France",2021,1,28
"2021-01-28 06:56:26",12.5,"Mouse","US",2021,1,28
"2021-01-28 07:10:49",19.3,"Keyboard","US",2021,1,28
"2021-01-28 07:12:25",5.6,"UsbCable","US",2021,1,28
"2021-01-28 07:33:41",11.1,"UsbCable","France",2021,1,28
"2021-01-28 07:40:11",5.3,"UsbCable","UK",2021,1,28
"2021-01-28 07:57:08",7.4,"Mouse","UK",2021,1,28
"2021-01-28 08:08:14",9.8,"Keyboard","UK",2021,1,28
"2021-01-28 08:20:15",15.5,"Keyboard","US",2021,1,28
"2021-01-28 08:22:28",5.8,"Keyboard","US",2021,1,28
"2021-01-28 08:27:43",18.2,"Charger","France",2021,1,28
"2021-01-28 08:32:22",11.7,"Keyboard","US",2021,1,28
"2021-01-28 08:33:34",9.3,"UsbCable","US",2021,1,28
"2021-01-28 08:54:08",8.7,"Mouse","France",2021,1,28
"2021-01-28 08:58:26",18.5,"Mouse","US",2021,1,28
"2021-01-28 08:58:41",8.3,"Keyboard","France",2021,1,28
"2021-01-28 09:36:06",7.5,"Mouse","Canada",2021,1,28
"2021-01-28 09:36:46",10.8,"UsbCable","US",2021,1,28
"2021-01-28 09:49:29",5.1,"UsbCable","UK",2021,1,28
"2021-01-28 09:51:26",18.7,"Charger","UK",2021,1,28
"2021-01-28 09:52:01",8,"UsbCable","US",2021,1,28
"2021-01-28 10:09:05",2.7,"Charger","UK",2021,1,28
"2021-01-28 10:09:56",16.7,"Mouse","US",2021,1,28
"2021-01-28 10:34:41",3.4,"Charger","UK",2021,1,28
"2021-01-28 10:42:43",13.3,"Charger","France",2021,1,28
"2021-01-28 11:01:18",7.2,"Charger","Canada",2021,1,28
"2021-01-28 11:11:19",7.5,"Charger","Canada",2021,1,28
"2021-01-28 11:19:10",11.9,"Keyboard","US",2021,1,28
"2021-01-28 11:24:10",10.1,"Keyboard","UK",2021,1,28
"2021-01-28 11:30:23",15.4,"Keyboard","Canada",2021,1,28
"2021-01-28 11:40:03",9.9,"Keyboard","US",2021,1,28
"2021-01-28 11:57:24",2.1,"Keyboard","US",2021,1,28
"2021-01-28 12:01:09",13.4,"UsbCable","Canada",2021,1,28
"2021-01-28 12:06:12",2.8,"Mouse","UK",2021,1,28
"2021-01-28 12:07:58",12.4,"Charger","France",2021,1,28
"2021-01-28 12:45:47",9.4,"UsbCable","Canada",2021,1,28
"2021-01-28 12:49:20",16,"Mouse","UK",2021,1,28
"2021-01-28 13:01:37",6.7,"Charger","Canada",2021,1,28
"2021-01-28 13:12:39",2.6,"Keyboard","US",2021,1,28
"2021-01-28 13:21:11",11.6,"Charger","Canada",2021,1,28
"2021-01-28 14:08:02",14.9,"Keyboard","US",2021,1,28
"2021-01-28 14:46:06",3.3,"Charger","UK",2021,1,28
"2021-01-28 14:50:51",8.1,"Keyboard","France",2021,1,28
"2021-01-28 14:51:30",11.6,"Charger","UK",2021,1,28
"2021-01-28 15:10:12",3.1,"UsbCable","UK",2021,1,28
"2021-01-28 15:11:42",6.1,"Mouse","Canada",2021,1,28
"2021-01-28 15:11:53",17.2,"Keyboard","UK",2021,1,28
"2021-01-28 15:12:40",6.2,"UsbCable","US",2021,1,28
"2021-01-28 15:16:53",10.8,"UsbCable","UK",2021,1,28
"2021-01-28 15:31:07",16.9,"Keyboard","France",2021,1,28
"2021-01-28 15:33:22",2.9,"Keyboard","US",2021,1,28
"2021-01-28 15:54:09",7.2,"Charger","Canada",2021,1,28
"2021-01-28 15:56:19",8.4,"UsbCable","UK",2021,1,28
