"Date","Sale_In_Local_Currency","Item","Country","Year","Month","Day"
"2020-11-04 04:17:28",9.6,"Mouse","UK",2020,11,4
"2020-11-04 04:21:53",2.4,"Mouse","UK",2020,11,4
"2020-11-04 04:33:26",9.6,"Mouse","Canada",2020,11,4
"2020-11-04 04:37:29",2.9,"Mouse","Canada",2020,11,4
"2020-11-04 04:43:35",2.3,"Keyboard","UK",2020,11,4
"2020-11-04 04:54:58",19.3,"UsbCable","UK",2020,11,4
"2020-11-04 04:55:33",13.7,"Charger","Canada",2020,11,4
"2020-11-04 04:58:40",17.5,"Mouse","Canada",2020,11,4
"2020-11-04 05:01:51",13.2,"UsbCable","US",2020,11,4
"2020-11-04 05:05:14",12,"UsbCable","US",2020,11,4
"2020-11-04 05:21:19",8.5,"Mouse","France",2020,11,4
"2020-11-04 05:32:01",16.1,"Keyboard","France",2020,11,4
"2020-11-04 05:46:59",6.6,"Keyboard","UK",2020,11,4
"2020-11-04 05:50:55",19.3,"Charger","UK",2020,11,4
"2020-11-04 06:00:04",18.1,"Keyboard","France",2020,11,4
"2020-11-04 06:16:20",9.8,"Mouse","UK",2020,11,4
"2020-11-04 06:25:40",8.3,"UsbCable","France",2020,11,4
"2020-11-04 06:27:27",17,"Mouse","Canada",2020,11,4
"2020-11-04 06:39:24",14.6,"Charger","UK",2020,11,4
"2020-11-04 06:41:16",13.6,"Charger","France",2020,11,4
"2020-11-04 06:43:30",8.4,"Keyboard","France",2020,11,4
"2020-11-04 06:48:01",18.6,"UsbCable","France",2020,11,4
"2020-11-04 07:00:20",11.9,"Keyboard","Canada",2020,11,4
"2020-11-04 07:14:56",14,"Mouse","US",2020,11,4
"2020-11-04 07:21:26",7.1,"Charger","UK",2020,11,4
"2020-11-04 07:22:52",17,"UsbCable","France",2020,11,4
"2020-11-04 07:24:31",17.3,"UsbCable","UK",2020,11,4
"2020-11-04 07:26:41",13.5,"UsbCable","US",2020,11,4
"2020-11-04 07:37:15",3.9,"Charger","UK",2020,11,4
"2020-11-04 07:49:22",4.3,"Keyboard","France",2020,11,4
"2020-11-04 07:49:22",9.7,"Keyboard","France",2020,11,4
"2020-11-04 07:50:55",11.2,"Keyboard","Canada",2020,11,4
"2020-11-04 07:57:32",10.4,"Keyboard","Canada",2020,11,4
"2020-11-04 08:03:56",10.1,"UsbCable","Canada",2020,11,4
"2020-11-04 08:19:42",8.4,"Keyboard","Canada",2020,11,4
"2020-11-04 08:27:01",13.5,"Mouse","US",2020,11,4
"2020-11-04 08:36:32",20,"Keyboard","France",2020,11,4
"2020-11-04 08:49:04",10.6,"Charger","US",2020,11,4
"2020-11-04 09:07:59",19.2,"Mouse","UK",2020,11,4
"2020-11-04 09:10:52",16.9,"Keyboard","US",2020,11,4
