"Date","Sale_In_Local_Currency","Item","Country","Year","Month","Day"
"2020-11-21 04:06:39",7.7,"Mouse","Canada",2020,11,21
"2020-11-21 04:08:24",16.8,"UsbCable","Canada",2020,11,21
"2020-11-21 04:18:27",14.1,"Mouse","UK",2020,11,21
"2020-11-21 04:33:14",15.9,"Charger","US",2020,11,21
"2020-11-21 04:44:27",4.8,"UsbCable","US",2020,11,21
"2020-11-21 04:57:21",19.8,"Charger","UK",2020,11,21
"2020-11-21 04:59:05",8.7,"Charger","US",2020,11,21
"2020-11-21 05:01:05",19.1,"Charger","Canada",2020,11,21
"2020-11-21 05:08:00",14.1,"UsbCable","France",2020,11,21
"2020-11-21 05:12:37",8.2,"Mouse","Canada",2020,11,21
"2020-11-21 05:19:11",4.6,"Charger","UK",2020,11,21
"2020-11-21 05:29:43",9.8,"Mouse","US",2020,11,21
"2020-11-21 05:42:39",15.6,"Charger","Canada",2020,11,21
"2020-11-21 06:02:40",8.4,"UsbCable","Canada",2020,11,21
"2020-11-21 06:03:24",16,"UsbCable","US",2020,11,21
"2020-11-21 06:03:46",17.4,"Charger","US",2020,11,21
"2020-11-21 06:14:10",4.2,"Charger","UK",2020,11,21
"2020-11-21 06:24:19",18.8,"Mouse","Canada",2020,11,21
"2020-11-21 06:32:43",19.7,"Keyboard","UK",2020,11,21
"2020-11-21 06:39:50",17.1,"UsbCable","UK",2020,11,21
"2020-11-21 06:56:06",4.9,"Mouse","France",2020,11,21
"2020-11-21 06:59:19",9.4,"Keyboard","France",2020,11,21
"2020-11-21 07:00:07",9.6,"UsbCable","France",2020,11,21
"2020-11-21 07:03:36",15.2,"UsbCable","US",2020,11,21
"2020-11-21 07:17:23",18.5,"Charger","US",2020,11,21
"2020-11-21 07:31:04",10.8,"Mouse","Canada",2020,11,21
"2020-11-21 07:50:08",16.7,"Keyboard","UK",2020,11,21
"2020-11-21 07:54:20",3.3,"Mouse","UK",2020,11,21
"2020-11-21 08:03:29",12.2,"Keyboard","US",2020,11,21
"2020-11-21 08:08:20",4.7,"UsbCable","France",2020,11,21
"2020-11-21 08:09:51",19.6,"Keyboard","US",2020,11,21
"2020-11-21 08:09:53",18.2,"UsbCable","France",2020,11,21
"2020-11-21 08:10:13",7.6,"UsbCable","US",2020,11,21
"2020-11-21 08:12:24",7.8,"Keyboard","UK",2020,11,21
"2020-11-21 08:14:24",14.4,"Keyboard","UK",2020,11,21
"2020-11-21 08:23:51",5.7,"Mouse","France",2020,11,21
"2020-11-21 08:33:20",2.9,"UsbCable","US",2020,11,21
"2020-11-21 08:34:13",20,"Mouse","US",2020,11,21
"2020-11-21 08:39:54",9.8,"Keyboard","US",2020,11,21
"2020-11-21 08:43:13",7.8,"Mouse","Canada",2020,11,21
"2020-11-21 08:50:37",5,"Mouse","France",2020,11,21
"2020-11-21 08:55:48",5,"Keyboard","UK",2020,11,21
"2020-11-21 09:10:32",17.8,"UsbCable","Canada",2020,11,21
"2020-11-21 09:11:19",11.1,"Charger","UK",2020,11,21
"2020-11-21 09:11:28",20,"Keyboard","US",2020,11,21
"2020-11-21 09:13:26",17.7,"UsbCable","Canada",2020,11,21
"2020-11-21 09:19:41",14.9,"Keyboard","France",2020,11,21
"2020-11-21 09:42:31",12.7,"Keyboard","UK",2020,11,21
"2020-11-21 09:44:23",5,"Charger","Canada",2020,11,21
"2020-11-21 09:46:41",19.5,"Keyboard","US",2020,11,21
