"Date","Sale_In_Local_Currency","Item","Country","Year","Month","Day"
"2021-03-11 04:03:41",9.2,"Mouse","Canada",2021,3,11
"2021-03-11 04:06:14",13,"Keyboard","UK",2021,3,11
"2021-03-11 04:09:12",6.5,"Keyboard","UK",2021,3,11
"2021-03-11 04:12:00",5.9,"Keyboard","France",2021,3,11
"2021-03-11 04:14:36",8.6,"Mouse","Canada",2021,3,11
"2021-03-11 04:17:02",9.8,"Charger","US",2021,3,11
"2021-03-11 04:27:32",6.5,"Keyboard","Canada",2021,3,11
"2021-03-11 04:28:11",9.1,"Keyboard","US",2021,3,11
"2021-03-11 04:33:24",14.2,"UsbCable","UK",2021,3,11
"2021-03-11 04:38:03",19.8,"Keyboard","UK",2021,3,11
"2021-03-11 04:38:50",7.6,"Keyboard","US",2021,3,11
"2021-03-11 04:41:31",19.1,"Mouse","UK",2021,3,11
"2021-03-11 04:42:12",5.1,"Charger","Canada",2021,3,11
"2021-03-11 04:43:00",6.1,"Charger","Canada",2021,3,11
"2021-03-11 04:54:52",18,"Charger","US",2021,3,11
"2021-03-11 05:05:31",16.9,"UsbCable","France",2021,3,11
"2021-03-11 05:13:40",18.8,"Keyboard","US",2021,3,11
"2021-03-11 05:14:39",2.3,"Keyboard","Canada",2021,3,11
"2021-03-11 05:15:02",7.1,"Mouse","UK",2021,3,11
"2021-03-11 05:21:31",6.6,"Mouse","UK",2021,3,11
"2021-03-11 05:21:54",18.2,"UsbCable","Canada",2021,3,11
"2021-03-11 05:28:57",12.5,"UsbCable","UK",2021,3,11
"2021-03-11 05:39:16",19.8,"Keyboard","Canada",2021,3,11
"2021-03-11 05:39:20",2.2,"Charger","Canada",2021,3,11
"2021-03-11 05:41:26",13.3,"Mouse","France",2021,3,11
"2021-03-11 05:47:59",18.4,"UsbCable","Canada",2021,3,11
"2021-03-11 05:52:55",8,"Mouse","Canada",2021,3,11
"2021-03-11 05:59:19",7.7,"Keyboard","France",2021,3,11
"2021-03-11 06:11:14",15.4,"Keyboard","US",2021,3,11
"2021-03-11 06:11:22",3.2,"UsbCable","UK",2021,3,11
"2021-03-11 06:11:51",19.2,"Charger","Canada",2021,3,11
"2021-03-11 06:13:37",19.1,"UsbCable","UK",2021,3,11
"2021-03-11 06:17:13",8.6,"UsbCable","Canada",2021,3,11
"2021-03-11 06:23:50",5.3,"Keyboard","Canada",2021,3,11
"2021-03-11 06:24:59",4.9,"UsbCable","Canada",2021,3,11
"2021-03-11 06:26:27",7.4,"UsbCable","US",2021,3,11
"2021-03-11 06:31:29",11.4,"Mouse","UK",2021,3,11
"2021-03-11 06:42:08",6.3,"UsbCable","France",2021,3,11
"2021-03-11 06:45:11",3.6,"Charger","US",2021,3,11
"2021-03-11 06:51:18",7.3,"UsbCable","France",2021,3,11
"2021-03-11 06:54:18",18.1,"Keyboard","UK",2021,3,11
"2021-03-11 06:59:06",10.6,"Charger","US",2021,3,11
"2021-03-11 07:02:53",15.7,"Charger","US",2021,3,11
"2021-03-11 07:11:39",6.9,"Mouse","Canada",2021,3,11
"2021-03-11 07:14:27",19.2,"Keyboard","US",2021,3,11
"2021-03-11 07:39:27",17.5,"Mouse","US",2021,3,11
"2021-03-11 07:39:29",4.5,"Mouse","UK",2021,3,11
"2021-03-11 07:40:44",3.8,"Mouse","US",2021,3,11
"2021-03-11 07:49:39",13.5,"Charger","US",2021,3,11
"2021-03-11 07:53:40",3.1,"UsbCable","UK",2021,3,11
"2021-03-11 07:57:08",14.3,"Charger","Canada",2021,3,11
"2021-03-11 08:00:13",18.4,"Charger","Canada",2021,3,11
"2021-03-11 08:11:19",4.1,"UsbCable","Canada",2021,3,11
"2021-03-11 08:32:23",11.4,"Keyboard","Canada",2021,3,11
"2021-03-11 08:38:12",3.6,"Mouse","France",2021,3,11
"2021-03-11 08:39:01",3.7,"Mouse","US",2021,3,11
"2021-03-11 08:39:08",2.8,"Keyboard","Canada",2021,3,11
"2021-03-11 08:39:50",9.3,"Charger","Canada",2021,3,11
"2021-03-11 08:40:38",19.7,"Mouse","UK",2021,3,11
"2021-03-11 08:41:19",11.3,"Mouse","UK",2021,3,11
"2021-03-11 09:01:58",2.9,"Charger","Canada",2021,3,11
"2021-03-11 09:14:48",7.1,"Mouse","UK",2021,3,11
"2021-03-11 09:24:30",5.8,"Mouse","France",2021,3,11
