"Date","Sale_In_Local_Currency","Item","Country","Year","Month","Day"
"2020-11-25 04:15:11",17.1,"Mouse","Canada",2020,11,25
"2020-11-25 04:31:58",19.4,"UsbCable","UK",2020,11,25
"2020-11-25 04:38:58",14.4,"Mouse","US",2020,11,25
"2020-11-25 04:44:46",4.6,"Mouse","UK",2020,11,25
"2020-11-25 04:52:51",10.2,"Keyboard","Canada",2020,11,25
"2020-11-25 05:00:28",17.3,"Mouse","US",2020,11,25
"2020-11-25 05:10:40",2,"Charger","US",2020,11,25
"2020-11-25 06:08:56",14.1,"Mouse","France",2020,11,25
"2020-11-25 06:19:44",5.9,"UsbCable","Canada",2020,11,25
"2020-11-25 06:20:23",16.5,"Charger","France",2020,11,25
"2020-11-25 06:24:02",4.5,"UsbCable","France",2020,11,25
"2020-11-25 06:34:58",13.2,"Keyboard","UK",2020,11,25
"2020-11-25 06:51:12",17.5,"Keyboard","Canada",2020,11,25
"2020-11-25 06:53:21",14.2,"Charger","Canada",2020,11,25
"2020-11-25 07:02:12",2.2,"Mouse","UK",2020,11,25
"2020-11-25 07:03:02",2.1,"UsbCable","France",2020,11,25
"2020-11-25 07:05:40",16.7,"UsbCable","UK",2020,11,25
"2020-11-25 07:06:37",9.1,"Charger","US",2020,11,25
"2020-11-25 07:07:24",9.3,"Mouse","US",2020,11,25
"2020-11-25 07:17:21",5.7,"Mouse","US",2020,11,25
"2020-11-25 07:23:30",5.5,"Charger","Canada",2020,11,25
"2020-11-25 07:29:37",6.8,"Charger","France",2020,11,25
"2020-11-25 07:34:01",12.5,"Charger","France",2020,11,25
"2020-11-25 07:55:07",14.8,"UsbCable","Canada",2020,11,25
"2020-11-25 08:04:24",4,"Keyboard","UK",2020,11,25
"2020-11-25 08:14:10",7.4,"UsbCable","Canada",2020,11,25
"2020-11-25 08:28:26",13.2,"UsbCable","UK",2020,11,25
"2020-11-25 08:49:37",5,"Charger","UK",2020,11,25
"2020-11-25 08:49:50",10.1,"Mouse","UK",2020,11,25
"2020-11-25 08:53:02",4,"Mouse","France",2020,11,25
"2020-11-25 08:55:46",5.3,"UsbCable","UK",2020,11,25
"2020-11-25 08:59:46",15.8,"UsbCable","France",2020,11,25
"2020-11-25 09:04:38",7.4,"Mouse","France",2020,11,25
"2020-11-25 09:10:17",3.2,"Mouse","Canada",2020,11,25
"2020-11-25 09:10:37",15.2,"Keyboard","Canada",2020,11,25
"2020-11-25 09:10:39",12,"Keyboard","Canada",2020,11,25
"2020-11-25 09:11:51",16.8,"Mouse","US",2020,11,25
"2020-11-25 09:15:12",13.2,"Mouse","US",2020,11,25
"2020-11-25 09:41:29",9.7,"UsbCable","UK",2020,11,25
"2020-11-25 09:50:26",4,"Charger","Canada",2020,11,25
"2020-11-25 10:08:48",8.8,"Keyboard","France",2020,11,25
"2020-11-25 10:12:25",17.4,"Mouse","UK",2020,11,25
"2020-11-25 10:15:03",19.6,"UsbCable","Canada",2020,11,25
"2020-11-25 10:16:29",4.3,"Charger","US",2020,11,25
"2020-11-25 10:25:32",8.2,"Mouse","UK",2020,11,25
"2020-11-25 10:56:16",7.7,"Keyboard","France",2020,11,25
"2020-11-25 10:59:08",5.2,"Mouse","US",2020,11,25
"2020-11-25 11:02:25",19.3,"Charger","France",2020,11,25
"2020-11-25 11:17:16",4.4,"Keyboard","US",2020,11,25
