"Date","Sale_In_Local_Currency","Item","Country","Year","Month","Day"
"2021-01-20 04:02:31",10.3,"Keyboard","France",2021,1,20
"2021-01-20 04:27:27",2.8,"Keyboard","UK",2021,1,20
"2021-01-20 04:32:03",13.3,"Charger","France",2021,1,20
"2021-01-20 04:39:58",7.5,"Charger","France",2021,1,20
"2021-01-20 04:41:24",16.6,"Mouse","Canada",2021,1,20
"2021-01-20 04:46:05",9.8,"Mouse","US",2021,1,20
"2021-01-20 04:59:06",12.8,"Charger","France",2021,1,20
"2021-01-20 05:06:42",7.8,"Keyboard","UK",2021,1,20
"2021-01-20 05:08:41",7.5,"Charger","France",2021,1,20
"2021-01-20 05:12:35",7.9,"Mouse","Canada",2021,1,20
"2021-01-20 05:12:36",19.7,"Mouse","Canada",2021,1,20
"2021-01-20 05:12:47",13.5,"UsbCable","France",2021,1,20
"2021-01-20 05:29:38",3.8,"Charger","Canada",2021,1,20
"2021-01-20 05:32:01",9.4,"UsbCable","US",2021,1,20
"2021-01-20 05:35:59",17.9,"UsbCable","France",2021,1,20
"2021-01-20 05:44:53",14,"Charger","UK",2021,1,20
"2021-01-20 05:50:46",19.3,"UsbCable","Canada",2021,1,20
"2021-01-20 05:52:13",8.2,"Charger","US",2021,1,20
"2021-01-20 05:55:11",4.5,"UsbCable","Canada",2021,1,20
"2021-01-20 06:03:41",17.6,"Keyboard","UK",2021,1,20
"2021-01-20 06:04:02",19.1,"Charger","Canada",2021,1,20
"2021-01-20 06:06:00",17.6,"Mouse","France",2021,1,20
"2021-01-20 06:06:24",15.7,"UsbCable","Canada",2021,1,20
"2021-01-20 06:23:38",3.5,"UsbCable","UK",2021,1,20
"2021-01-20 06:23:48",6.1,"UsbCable","Canada",2021,1,20
"2021-01-20 06:31:05",4.5,"UsbCable","France",2021,1,20
"2021-01-20 06:35:46",13.6,"UsbCable","France",2021,1,20
"2021-01-20 06:45:46",17.7,"Keyboard","Canada",2021,1,20
"2021-01-20 06:54:26",20,"UsbCable","Canada",2021,1,20
"2021-01-20 06:58:55",5.4,"Mouse","France",2021,1,20
"2021-01-20 07:01:01",4.9,"UsbCable","France",2021,1,20
"2021-01-20 07:01:25",12,"UsbCable","US",2021,1,20
"2021-01-20 07:12:44",16.3,"Keyboard","France",2021,1,20
"2021-01-20 07:28:42",15.8,"Mouse","France",2021,1,20
"2021-01-20 07:32:54",16.6,"Keyboard","Canada",2021,1,20
"2021-01-20 07:39:31",6.4,"Keyboard","UK",2021,1,20
"2021-01-20 07:40:44",18.3,"Charger","France",2021,1,20
