"Date","Sale_In_Local_Currency","Item","Country","Year","Month","Day"
"2021-06-04 04:00:23",5,"Keyboard","France",2021,6,4
"2021-06-04 04:01:30",17.6,"Mouse","US",2021,6,4
"2021-06-04 04:03:38",10.5,"Mouse","UK",2021,6,4
"2021-06-04 04:08:50",3.6,"Mouse","US",2021,6,4
"2021-06-04 04:19:39",15.6,"Mouse","UK",2021,6,4
"2021-06-04 04:27:17",16.2,"Charger","France",2021,6,4
"2021-06-04 04:27:38",16.3,"Keyboard","France",2021,6,4
"2021-06-04 04:33:55",7.3,"Mouse","France",2021,6,4
"2021-06-04 05:10:05",8.1,"Charger","France",2021,6,4
"2021-06-04 05:28:19",2.6,"Charger","Canada",2021,6,4
"2021-06-04 05:30:11",12.9,"Charger","Canada",2021,6,4
"2021-06-04 05:31:15",3.5,"Keyboard","UK",2021,6,4
"2021-06-04 05:37:09",8.5,"Charger","France",2021,6,4
"2021-06-04 05:38:01",15.3,"Charger","Canada",2021,6,4
"2021-06-04 05:42:31",7.8,"Charger","US",2021,6,4
"2021-06-04 05:45:29",18.5,"Mouse","Canada",2021,6,4
"2021-06-04 05:51:11",10.2,"Keyboard","Canada",2021,6,4
"2021-06-04 05:51:12",15.9,"UsbCable","France",2021,6,4
"2021-06-04 06:17:58",12.1,"Charger","Canada",2021,6,4
"2021-06-04 06:55:19",8.9,"UsbCable","Canada",2021,6,4
"2021-06-04 07:06:27",10.9,"UsbCable","France",2021,6,4
"2021-06-04 07:08:48",9.4,"Charger","US",2021,6,4
"2021-06-04 07:11:44",7.4,"Mouse","US",2021,6,4
"2021-06-04 07:23:08",20,"UsbCable","UK",2021,6,4
"2021-06-04 07:25:41",18.9,"Keyboard","UK",2021,6,4
"2021-06-04 07:26:22",4.2,"UsbCable","US",2021,6,4
"2021-06-04 07:36:20",5.8,"Charger","UK",2021,6,4
"2021-06-04 07:38:07",11.1,"Keyboard","US",2021,6,4
"2021-06-04 07:41:15",2.6,"Mouse","Canada",2021,6,4
"2021-06-04 08:04:44",9.7,"Charger","France",2021,6,4
"2021-06-04 08:06:15",4.9,"Charger","UK",2021,6,4
"2021-06-04 08:12:34",12,"Keyboard","US",2021,6,4
"2021-06-04 08:20:20",19,"Keyboard","France",2021,6,4
"2021-06-04 08:30:24",16.8,"Mouse","France",2021,6,4
"2021-06-04 08:34:19",14.9,"Mouse","Canada",2021,6,4
"2021-06-04 08:37:05",20,"Keyboard","UK",2021,6,4
"2021-06-04 08:40:02",16.4,"Mouse","France",2021,6,4
"2021-06-04 09:01:00",6.3,"Keyboard","France",2021,6,4
"2021-06-04 09:02:59",15.7,"UsbCable","Canada",2021,6,4
"2021-06-04 09:14:06",15.7,"Mouse","Canada",2021,6,4
"2021-06-04 09:19:13",19.3,"Mouse","France",2021,6,4
"2021-06-04 09:22:04",9.6,"UsbCable","France",2021,6,4
"2021-06-04 09:27:57",2.9,"Charger","Canada",2021,6,4
"2021-06-04 09:37:25",2.8,"UsbCable","UK",2021,6,4
"2021-06-04 09:39:49",13.7,"Mouse","UK",2021,6,4
"2021-06-04 09:41:48",7,"Mouse","France",2021,6,4
"2021-06-04 09:48:21",9.5,"Charger","France",2021,6,4
"2021-06-04 09:57:04",15.2,"UsbCable","UK",2021,6,4
"2021-06-04 10:00:44",7.4,"Keyboard","US",2021,6,4
"2021-06-04 10:04:46",9,"UsbCable","UK",2021,6,4
"2021-06-04 10:07:43",16.7,"UsbCable","UK",2021,6,4
"2021-06-04 10:13:08",10.3,"Mouse","Canada",2021,6,4
"2021-06-04 10:15:45",16.3,"Mouse","Canada",2021,6,4
"2021-06-04 10:21:37",10.5,"Mouse","US",2021,6,4
"2021-06-04 10:32:20",4.3,"UsbCable","US",2021,6,4
"2021-06-04 10:40:36",12.3,"Keyboard","US",2021,6,4
"2021-06-04 10:41:19",18.7,"UsbCable","France",2021,6,4
"2021-06-04 10:51:19",10.8,"UsbCable","Canada",2021,6,4
"2021-06-04 11:05:09",9,"Charger","UK",2021,6,4
"2021-06-04 11:07:58",12.6,"Charger","US",2021,6,4
"2021-06-04 11:09:41",15,"Charger","US",2021,6,4
"2021-06-04 11:17:50",17.7,"Charger","UK",2021,6,4
"2021-06-04 11:29:38",9.4,"UsbCable","Canada",2021,6,4
"2021-06-04 11:38:14",14,"Mouse","Canada",2021,6,4
"2021-06-04 11:55:33",12.8,"Keyboard","US",2021,6,4
"2021-06-04 12:14:29",19.9,"Mouse","US",2021,6,4
"2021-06-04 12:32:00",16.2,"Charger","UK",2021,6,4
"2021-06-04 12:34:35",10.5,"Keyboard","Canada",2021,6,4
"2021-06-04 12:39:13",5.2,"UsbCable","US",2021,6,4
