"Date","Sale_In_Local_Currency","Item","Country","Year","Month","Day"
"2021-03-20 04:06:11",13.1,"Mouse","UK",2021,3,20
"2021-03-20 04:31:13",14.3,"Charger","UK",2021,3,20
"2021-03-20 04:33:02",7.3,"UsbCable","US",2021,3,20
"2021-03-20 04:42:48",13.4,"Mouse","France",2021,3,20
"2021-03-20 04:43:40",11.6,"Charger","Canada",2021,3,20
"2021-03-20 04:50:05",5.4,"UsbCable","UK",2021,3,20
"2021-03-20 04:50:10",7,"Keyboard","Canada",2021,3,20
"2021-03-20 04:51:44",9.8,"Mouse","Canada",2021,3,20
"2021-03-20 04:54:50",6.5,"Charger","US",2021,3,20
"2021-03-20 04:55:32",10.7,"Charger","France",2021,3,20
"2021-03-20 05:05:36",10.2,"Mouse","UK",2021,3,20
"2021-03-20 05:12:39",14.6,"UsbCable","Canada",2021,3,20
"2021-03-20 05:18:33",19.4,"Keyboard","France",2021,3,20
"2021-03-20 05:23:17",14.2,"Keyboard","UK",2021,3,20
"2021-03-20 05:23:18",19.2,"Charger","France",2021,3,20
"2021-03-20 05:32:34",6.8,"Mouse","UK",2021,3,20
"2021-03-20 05:36:54",17.7,"Keyboard","US",2021,3,20
"2021-03-20 05:38:22",16.5,"Mouse","US",2021,3,20
"2021-03-20 05:43:32",4.9,"Mouse","US",2021,3,20
"2021-03-20 05:47:32",10.3,"Charger","Canada",2021,3,20
"2021-03-20 05:47:57",9.2,"UsbCable","France",2021,3,20
"2021-03-20 05:59:10",5.8,"UsbCable","UK",2021,3,20
"2021-03-20 06:19:13",11.6,"Keyboard","US",2021,3,20
"2021-03-20 06:30:40",2.6,"Mouse","US",2021,3,20
"2021-03-20 06:41:31",15.1,"Mouse","France",2021,3,20
"2021-03-20 06:41:44",5.7,"Keyboard","Canada",2021,3,20
"2021-03-20 07:00:30",9.3,"Mouse","France",2021,3,20
"2021-03-20 07:06:12",6.5,"Charger","US",2021,3,20
"2021-03-20 07:15:24",13.1,"Keyboard","UK",2021,3,20
"2021-03-20 07:20:45",17.3,"UsbCable","France",2021,3,20
"2021-03-20 07:30:56",8.5,"Mouse","France",2021,3,20
"2021-03-20 07:31:46",12.3,"Charger","France",2021,3,20
"2021-03-20 07:43:34",11.6,"Keyboard","France",2021,3,20
"2021-03-20 07:50:31",12.1,"UsbCable","US",2021,3,20
"2021-03-20 08:05:04",14.6,"Charger","UK",2021,3,20
"2021-03-20 08:50:47",18,"UsbCable","US",2021,3,20
"2021-03-20 09:12:33",6.3,"Keyboard","UK",2021,3,20
"2021-03-20 09:14:46",9.3,"Keyboard","UK",2021,3,20
