"Date","Sale_In_Local_Currency","Item","Country","Year","Month","Day"
"2021-01-03 04:00:48",16.9,"Charger","France",2021,1,3
"2021-01-03 04:05:36",2.7,"UsbCable","France",2021,1,3
"2021-01-03 04:06:04",6.3,"Mouse","Canada",2021,1,3
"2021-01-03 04:07:20",10.7,"Keyboard","France",2021,1,3
"2021-01-03 04:13:31",3.7,"Mouse","US",2021,1,3
"2021-01-03 04:26:07",7.4,"Keyboard","US",2021,1,3
"2021-01-03 04:31:05",13.1,"Mouse","Canada",2021,1,3
"2021-01-03 04:39:55",15.9,"Mouse","US",2021,1,3
"2021-01-03 04:46:01",5.2,"Charger","UK",2021,1,3
"2021-01-03 04:47:54",15.8,"Mouse","UK",2021,1,3
"2021-01-03 05:10:48",9.6,"UsbCable","UK",2021,1,3
"2021-01-03 05:12:09",9.2,"UsbCable","Canada",2021,1,3
"2021-01-03 05:14:31",7,"UsbCable","UK",2021,1,3
"2021-01-03 05:24:16",11.9,"Charger","France",2021,1,3
"2021-01-03 05:27:32",12.2,"UsbCable","France",2021,1,3
"2021-01-03 05:35:46",2.8,"Keyboard","UK",2021,1,3
"2021-01-03 05:37:11",13.6,"Mouse","France",2021,1,3
"2021-01-03 05:42:16",16.4,"Mouse","Canada",2021,1,3
"2021-01-03 05:46:17",4.3,"Charger","Canada",2021,1,3
"2021-01-03 05:54:53",9.1,"UsbCable","Canada",2021,1,3
"2021-01-03 06:06:48",5.5,"Charger","UK",2021,1,3
"2021-01-03 06:10:10",12.9,"UsbCable","UK",2021,1,3
"2021-01-03 06:19:26",12.5,"Keyboard","US",2021,1,3
"2021-01-03 06:23:51",3.5,"Mouse","France",2021,1,3
"2021-01-03 06:34:01",15.8,"Mouse","Canada",2021,1,3
"2021-01-03 06:34:03",17.5,"Mouse","France",2021,1,3
"2021-01-03 06:35:53",3.4,"Keyboard","France",2021,1,3
"2021-01-03 06:35:55",14.9,"Mouse","US",2021,1,3
"2021-01-03 06:41:04",19.5,"Charger","UK",2021,1,3
"2021-01-03 06:49:11",14.2,"Charger","US",2021,1,3
"2021-01-03 06:54:45",8.8,"Keyboard","Canada",2021,1,3
"2021-01-03 06:57:55",3.8,"Keyboard","UK",2021,1,3
"2021-01-03 07:04:37",19.6,"Mouse","France",2021,1,3
"2021-01-03 07:15:26",17.1,"UsbCable","US",2021,1,3
"2021-01-03 07:19:05",14.5,"Charger","France",2021,1,3
"2021-01-03 07:28:59",19.3,"Mouse","France",2021,1,3
"2021-01-03 07:35:01",6.7,"UsbCable","France",2021,1,3
"2021-01-03 07:40:54",16.6,"Keyboard","Canada",2021,1,3
"2021-01-03 07:42:36",10,"UsbCable","Canada",2021,1,3
"2021-01-03 07:47:20",12.6,"UsbCable","US",2021,1,3
"2021-01-03 07:56:07",14.6,"Mouse","Canada",2021,1,3
"2021-01-03 07:59:24",13.4,"Mouse","UK",2021,1,3
"2021-01-03 08:01:45",11.8,"Keyboard","US",2021,1,3
"2021-01-03 08:03:53",13.9,"Mouse","UK",2021,1,3
"2021-01-03 08:10:43",13.6,"Charger","UK",2021,1,3
"2021-01-03 08:15:51",12.3,"Keyboard","Canada",2021,1,3
"2021-01-03 08:26:33",12,"Keyboard","France",2021,1,3
"2021-01-03 08:27:53",3,"UsbCable","France",2021,1,3
"2021-01-03 08:28:54",8.2,"Charger","Canada",2021,1,3
"2021-01-03 08:33:03",15.3,"Mouse","Canada",2021,1,3
"2021-01-03 08:33:18",11.1,"UsbCable","Canada",2021,1,3
"2021-01-03 08:36:16",2,"Charger","US",2021,1,3
"2021-01-03 08:38:52",7.2,"Mouse","Canada",2021,1,3
"2021-01-03 08:41:37",12.3,"Charger","US",2021,1,3
"2021-01-03 09:00:57",13.7,"Charger","France",2021,1,3
"2021-01-03 09:03:25",11.9,"Keyboard","US",2021,1,3
"2021-01-03 09:06:46",12.1,"Charger","UK",2021,1,3
"2021-01-03 09:20:29",2.6,"Mouse","France",2021,1,3
"2021-01-03 09:23:36",8.2,"Mouse","UK",2021,1,3
"2021-01-03 09:29:15",5,"Charger","France",2021,1,3
"2021-01-03 09:31:11",15.3,"Charger","France",2021,1,3
"2021-01-03 09:37:44",5.5,"UsbCable","France",2021,1,3
"2021-01-03 09:38:58",16.4,"Mouse","US",2021,1,3
"2021-01-03 09:39:44",11.9,"UsbCable","Canada",2021,1,3
"2021-01-03 09:42:13",20,"UsbCable","France",2021,1,3
"2021-01-03 09:47:20",19.3,"Keyboard","Canada",2021,1,3
"2021-01-03 09:48:45",16,"Mouse","US",2021,1,3
"2021-01-03 09:54:29",12.2,"Keyboard","France",2021,1,3
"2021-01-03 10:14:21",15.6,"UsbCable","Canada",2021,1,3
"2021-01-03 10:15:36",17.8,"Keyboard","US",2021,1,3
"2021-01-03 10:21:29",11.2,"Mouse","UK",2021,1,3
"2021-01-03 10:24:21",2.8,"Charger","US",2021,1,3
"2021-01-03 10:32:45",10,"Keyboard","Canada",2021,1,3
"2021-01-03 10:34:37",12.2,"Mouse","UK",2021,1,3
"2021-01-03 10:36:54",14.2,"Keyboard","US",2021,1,3
"2021-01-03 10:39:50",12.8,"Charger","France",2021,1,3
"2021-01-03 10:43:16",8.7,"Keyboard","Canada",2021,1,3
"2021-01-03 10:48:08",2.8,"Charger","Canada",2021,1,3
"2021-01-03 10:53:58",14.9,"UsbCable","France",2021,1,3
"2021-01-03 11:08:14",4.7,"Charger","UK",2021,1,3
"2021-01-03 11:08:47",5.7,"UsbCable","France",2021,1,3
"2021-01-03 11:09:25",12.8,"UsbCable","France",2021,1,3
"2021-01-03 11:20:58",17.3,"Charger","Canada",2021,1,3
"2021-01-03 11:28:47",16.4,"Mouse","France",2021,1,3
"2021-01-03 11:34:18",6.5,"Keyboard","Canada",2021,1,3
"2021-01-03 11:34:46",9.8,"UsbCable","UK",2021,1,3
"2021-01-03 11:38:28",13.5,"UsbCable","US",2021,1,3
"2021-01-03 11:42:34",8.1,"Charger","France",2021,1,3
"2021-01-03 11:56:54",9.8,"Charger","France",2021,1,3
"2021-01-03 12:05:44",6.6,"Charger","US",2021,1,3
"2021-01-03 12:07:13",20,"Mouse","UK",2021,1,3
"2021-01-03 12:11:10",13.6,"Mouse","US",2021,1,3
"2021-01-03 12:13:27",7.2,"UsbCable","Canada",2021,1,3
"2021-01-03 12:15:42",11.2,"Mouse","US",2021,1,3
"2021-01-03 12:17:32",15.8,"Mouse","UK",2021,1,3
"2021-01-03 12:33:23",14.3,"UsbCable","UK",2021,1,3
"2021-01-03 12:35:19",10.5,"Charger","US",2021,1,3
"2021-01-03 12:39:07",9.5,"Mouse","US",2021,1,3
"2021-01-03 12:39:16",19.1,"Keyboard","US",2021,1,3
"2021-01-03 12:39:30",9.6,"UsbCable","UK",2021,1,3
"2021-01-03 12:42:29",19.2,"Keyboard","France",2021,1,3
"2021-01-03 12:43:21",15.4,"Keyboard","France",2021,1,3
