"Date","Sale_In_Local_Currency","Item","Country","Year","Month","Day"
"2020-11-20 04:02:16",14.2,"Charger","US",2020,11,20
"2020-11-20 04:04:00",14.9,"Charger","France",2020,11,20
"2020-11-20 04:18:46",19,"Charger","France",2020,11,20
"2020-11-20 04:19:01",13.3,"Mouse","UK",2020,11,20
"2020-11-20 04:19:17",7.2,"Charger","UK",2020,11,20
"2020-11-20 04:23:33",2.4,"UsbCable","UK",2020,11,20
"2020-11-20 04:29:38",7,"Mouse","Canada",2020,11,20
"2020-11-20 04:37:09",8.2,"Charger","Canada",2020,11,20
"2020-11-20 04:45:01",15.4,"Mouse","France",2020,11,20
"2020-11-20 04:51:37",3.6,"UsbCable","UK",2020,11,20
"2020-11-20 04:53:28",14.3,"Keyboard","France",2020,11,20
"2020-11-20 05:01:29",3.8,"Charger","US",2020,11,20
"2020-11-20 05:02:00",3.7,"Mouse","UK",2020,11,20
"2020-11-20 05:13:08",13.1,"Mouse","France",2020,11,20
"2020-11-20 05:15:43",11.2,"UsbCable","US",2020,11,20
"2020-11-20 05:15:54",15.6,"Keyboard","UK",2020,11,20
"2020-11-20 05:24:32",15.9,"Charger","France",2020,11,20
"2020-11-20 05:28:03",18.1,"Keyboard","US",2020,11,20
"2020-11-20 05:29:30",17.1,"Charger","UK",2020,11,20
"2020-11-20 05:36:19",19.2,"UsbCable","Canada",2020,11,20
"2020-11-20 05:38:13",4.6,"Keyboard","France",2020,11,20
"2020-11-20 05:39:58",10.6,"Charger","France",2020,11,20
"2020-11-20 05:44:42",4.9,"UsbCable","UK",2020,11,20
"2020-11-20 05:44:49",10.1,"Mouse","UK",2020,11,20
"2020-11-20 05:49:30",2.5,"Keyboard","Canada",2020,11,20
"2020-11-20 06:04:29",8.9,"Keyboard","US",2020,11,20
"2020-11-20 06:08:44",13.2,"Keyboard","UK",2020,11,20
"2020-11-20 06:09:31",4.8,"Charger","Canada",2020,11,20
"2020-11-20 06:15:41",18.7,"UsbCable","UK",2020,11,20
"2020-11-20 06:17:14",8.7,"Mouse","Canada",2020,11,20
"2020-11-20 06:17:58",7.5,"UsbCable","France",2020,11,20
"2020-11-20 06:23:52",18.4,"Mouse","US",2020,11,20
"2020-11-20 06:24:57",15.1,"Mouse","France",2020,11,20
"2020-11-20 06:32:37",12.9,"Keyboard","UK",2020,11,20
"2020-11-20 06:34:50",10.5,"Keyboard","US",2020,11,20
"2020-11-20 06:36:03",18.7,"UsbCable","US",2020,11,20
"2020-11-20 06:43:57",7.5,"Mouse","Canada",2020,11,20
"2020-11-20 06:57:12",14,"UsbCable","Canada",2020,11,20
"2020-11-20 07:12:22",9.4,"UsbCable","France",2020,11,20
"2020-11-20 07:15:38",8.5,"Mouse","France",2020,11,20
"2020-11-20 07:22:13",19.4,"Keyboard","US",2020,11,20
"2020-11-20 07:23:20",11.6,"UsbCable","Canada",2020,11,20
"2020-11-20 07:26:24",5.5,"Charger","Canada",2020,11,20
"2020-11-20 07:27:28",8.9,"Charger","Canada",2020,11,20
"2020-11-20 07:33:17",11.5,"Keyboard","UK",2020,11,20
"2020-11-20 07:35:43",8.4,"Mouse","Canada",2020,11,20
"2020-11-20 07:48:56",4.1,"Mouse","Canada",2020,11,20
"2020-11-20 07:50:10",5,"Mouse","US",2020,11,20
"2020-11-20 07:55:25",4.5,"UsbCable","Canada",2020,11,20
"2020-11-20 07:56:56",15.2,"Keyboard","US",2020,11,20
"2020-11-20 07:59:12",16.2,"Charger","US",2020,11,20
"2020-11-20 08:00:42",6,"UsbCable","Canada",2020,11,20
"2020-11-20 08:05:48",16.5,"UsbCable","Canada",2020,11,20
"2020-11-20 08:06:29",6.5,"Mouse","US",2020,11,20
